"Plot Title: Mseleni TC "
"#","Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20112167, SEN S/N: 20112167)","Host Connected (LGR S/N: 20112167)","Coupler Detached (LGR S/N: 20112167)","Coupler Attached (LGR S/N: 20112167)","End Of File (LGR S/N: 20112167)"
1768,03/25/2022 22:58:56,445.262,,,,
1769,03/25/2022 22:59:15,445.516,,,,
1770,03/25/2022 22:59:48,445.770,,,,
1771,03/25/2022 23:00:12,446.024,,,,
1772,03/25/2022 23:00:37,446.278,,,,
1773,03/25/2022 23:01:00,446.532,,,,
1774,03/25/2022 23:01:32,446.786,,,,
1775,03/25/2022 23:01:49,447.040,,,,
1776,03/25/2022 23:02:03,447.294,,,,
1777,03/25/2022 23:02:18,447.548,,,,
1778,03/25/2022 23:02:34,447.802,,,,
1779,03/25/2022 23:02:49,448.056,,,,
1780,03/25/2022 23:03:08,448.310,,,,
1781,03/25/2022 23:03:24,448.564,,,,
1782,03/25/2022 23:03:43,448.818,,,,
1783,03/25/2022 23:04:03,449.072,,,,
1784,03/25/2022 23:04:24,449.326,,,,
1785,03/25/2022 23:04:40,449.580,,,,
1786,03/25/2022 23:04:56,449.834,,,,
1787,03/25/2022 23:05:15,450.088,,,,
1788,03/25/2022 23:05:39,450.342,,,,
1789,03/25/2022 23:05:59,450.596,,,,
1790,03/25/2022 23:06:22,450.850,,,,
1791,03/25/2022 23:06:39,451.104,,,,
1792,03/25/2022 23:06:53,451.358,,,,
1793,03/25/2022 23:07:05,451.612,,,,
1794,03/25/2022 23:07:22,451.866,,,,
1795,03/25/2022 23:07:35,452.120,,,,
1796,03/25/2022 23:07:53,452.374,,,,
1797,03/25/2022 23:08:09,452.628,,,,
1798,03/25/2022 23:08:26,452.882,,,,
1799,03/25/2022 23:08:39,453.136,,,,
1800,03/25/2022 23:08:51,453.390,,,,
1801,03/25/2022 23:09:02,453.644,,,,
1802,03/25/2022 23:09:16,453.898,,,,
1803,03/25/2022 23:09:29,454.152,,,,
1804,03/25/2022 23:09:43,454.406,,,,
1805,03/25/2022 23:09:59,454.660,,,,
1806,03/25/2022 23:10:18,454.914,,,,
1807,03/25/2022 23:10:36,455.168,,,,
1808,03/25/2022 23:11:04,455.422,,,,
1809,03/25/2022 23:11:28,455.676,,,,
1810,03/25/2022 23:12:03,455.930,,,,
1811,03/25/2022 23:12:38,456.184,,,,
1812,03/25/2022 23:13:19,456.438,,,,
1813,03/25/2022 23:14:01,456.692,,,,
1814,03/25/2022 23:14:57,456.946,,,,
1815,03/25/2022 23:15:40,457.200,,,,
1816,03/25/2022 23:16:52,457.454,,,,
1817,03/25/2022 23:18:29,457.708,,,,
1818,03/25/2022 23:21:03,457.962,,,,
1819,03/25/2022 23:23:11,458.216,,,,
1820,03/25/2022 23:25:34,458.470,,,,
1821,03/25/2022 23:27:18,458.724,,,,
1822,03/25/2022 23:29:32,458.978,,,,
1823,03/25/2022 23:34:54,459.232,,,,
1824,03/28/2022 02:13:14,459.486,,,,
1825,03/28/2022 02:14:01,459.740,,,,
1826,03/28/2022 02:14:40,459.994,,,,
1827,03/28/2022 02:16:13,460.248,,,,
1828,03/28/2022 02:17:34,460.502,,,,
1829,03/28/2022 02:18:20,460.756,,,,
1830,03/28/2022 02:18:56,461.010,,,,
1831,03/28/2022 02:19:33,461.264,,,,
1832,03/28/2022 02:20:27,461.518,,,,
1833,03/28/2022 02:21:06,461.772,,,,
1834,03/28/2022 02:21:47,462.026,,,,
1835,03/28/2022 02:22:23,462.280,,,,
1836,03/28/2022 02:25:00,462.534,,,,
1837,03/28/2022 03:40:47,462.788,,,,
1838,03/28/2022 11:23:28,463.042,,,,
1839,03/28/2022 11:26:46,463.296,,,,
1840,03/28/2022 11:31:06,463.550,,,,
1841,04/02/2022 11:20:53,463.804,,,,
1842,04/02/2022 11:21:26,464.058,,,,
1843,04/02/2022 11:21:47,464.312,,,,
1844,04/02/2022 11:22:16,464.566,,,,
1845,04/02/2022 11:23:16,464.820,,,,
1846,04/02/2022 11:26:28,465.074,,,,
1847,04/02/2022 11:29:05,465.328,,,,
1848,04/02/2022 11:29:34,465.582,,,,
1849,04/02/2022 11:29:59,465.836,,,,
1850,04/02/2022 11:30:25,466.090,,,,
1851,04/02/2022 11:30:56,466.344,,,,
1852,04/02/2022 11:31:42,466.598,,,,
1853,04/02/2022 11:32:11,466.852,,,,
1854,04/02/2022 11:32:59,467.106,,,,
1855,04/02/2022 11:33:29,467.360,,,,
1856,04/02/2022 11:34:01,467.614,,,,
1857,04/02/2022 11:34:16,467.868,,,,
1858,04/02/2022 11:34:28,468.122,,,,
1859,04/02/2022 11:34:37,468.376,,,,
1860,04/02/2022 11:34:48,468.630,,,,
1861,04/02/2022 11:35:05,468.884,,,,
1862,04/02/2022 11:35:22,469.138,,,,
1863,04/02/2022 11:35:34,469.392,,,,
1864,04/02/2022 11:35:55,469.646,,,,
1865,04/02/2022 11:36:26,469.900,,,,
1866,04/02/2022 11:36:56,470.154,,,,
1867,04/02/2022 11:37:26,470.408,,,,
1868,04/02/2022 11:37:52,470.662,,,,
1869,04/02/2022 11:38:12,470.916,,,,
1870,04/02/2022 11:38:33,471.170,,,,
1871,04/02/2022 11:38:47,471.424,,,,
1872,04/02/2022 11:39:03,471.678,,,,
1873,04/02/2022 11:39:14,471.932,,,,
1874,04/02/2022 11:39:30,472.186,,,,
1875,04/02/2022 11:39:48,472.440,,,,
1876,04/02/2022 11:40:08,472.694,,,,
1877,04/02/2022 11:40:28,472.948,,,,
1878,04/02/2022 11:40:47,473.202,,,,
1879,04/02/2022 11:41:02,473.456,,,,
1880,04/02/2022 11:41:18,473.710,,,,
1881,04/02/2022 11:41:29,473.964,,,,
1882,04/02/2022 11:41:40,474.218,,,,
1883,04/02/2022 11:41:48,474.472,,,,
1884,04/02/2022 11:41:59,474.726,,,,
1885,04/02/2022 11:42:09,474.980,,,,
1886,04/02/2022 11:42:19,475.234,,,,
1887,04/02/2022 11:42:35,475.488,,,,
1888,04/02/2022 11:43:05,475.742,,,,
1889,04/02/2022 11:43:35,475.996,,,,
1890,04/02/2022 11:45:13,476.250,,,,
1891,04/02/2022 11:49:11,476.504,,,,
1892,04/02/2022 11:49:37,476.758,,,,
1893,04/02/2022 11:50:24,477.012,,,,
1894,04/02/2022 11:51:31,477.266,,,,
1895,04/02/2022 11:52:06,477.520,,,,
1896,04/02/2022 12:04:41,477.774,,,,
1897,04/02/2022 20:55:07,478.028,,,,
1898,04/07/2022 11:07:46,478.282,,,,
1899,04/07/2022 11:10:06,478.536,,,,
1900,04/07/2022 12:11:18,478.790,,,,
1901,04/07/2022 12:13:06,479.044,,,,
1902,04/07/2022 12:17:14,479.298,,,,
1903,04/07/2022 12:23:04,479.552,,,,
1904,04/07/2022 12:26:23,479.806,,,,
1905,04/07/2022 12:34:06,480.060,,,,
1906,04/07/2022 12:37:45,480.314,,,,
1907,04/07/2022 12:40:47,480.568,,,,
1908,04/07/2022 12:49:48,480.822,,,,
1909,04/07/2022 12:52:35,481.076,,,,
1910,04/07/2022 12:56:40,481.330,,,,
1911,04/07/2022 13:00:54,481.584,,,,
1912,04/08/2022 20:23:16,481.838,,,,
1913,04/08/2022 20:26:48,482.092,,,,
1914,04/08/2022 20:28:13,482.346,,,,
1915,04/08/2022 20:29:18,482.600,,,,
1916,04/08/2022 20:29:57,482.854,,,,
1917,04/08/2022 20:30:36,483.108,,,,
1918,04/08/2022 20:31:56,483.362,,,,
1919,04/08/2022 20:32:48,483.616,,,,
1920,04/08/2022 20:33:28,483.870,,,,
1921,04/08/2022 20:33:56,484.124,,,,
1922,04/08/2022 20:34:33,484.378,,,,
1923,04/08/2022 20:35:00,484.632,,,,
1924,04/08/2022 20:35:28,484.886,,,,
1925,04/08/2022 20:35:57,485.140,,,,
1926,04/08/2022 20:36:40,485.394,,,,
1927,04/08/2022 20:37:22,485.648,,,,
1928,04/08/2022 20:38:27,485.902,,,,
1929,04/08/2022 20:39:38,486.156,,,,
1930,04/08/2022 20:42:31,486.410,,,,
1931,04/08/2022 20:46:12,486.664,,,,
1932,04/08/2022 20:50:55,486.918,,,,
1933,04/08/2022 20:51:49,487.172,,,,
1934,04/08/2022 20:52:21,487.426,,,,
1935,04/08/2022 20:52:58,487.680,,,,
1936,04/08/2022 20:53:51,487.934,,,,
1937,04/08/2022 20:54:49,488.188,,,,
1938,04/08/2022 20:55:58,488.442,,,,
1939,04/08/2022 20:57:03,488.696,,,,
1940,04/08/2022 20:58:27,488.950,,,,
1941,04/08/2022 20:59:47,489.204,,,,
1942,04/08/2022 21:00:52,489.458,,,,
1943,04/08/2022 21:01:46,489.712,,,,
1944,04/08/2022 21:03:13,489.966,,,,
1945,04/08/2022 21:04:11,490.220,,,,
1946,04/08/2022 21:05:06,490.474,,,,
1947,04/08/2022 21:05:38,490.728,,,,
1948,04/08/2022 21:06:10,490.982,,,,
1949,04/08/2022 21:06:38,491.236,,,,
1950,04/08/2022 21:07:09,491.490,,,,
1951,04/08/2022 21:07:34,491.744,,,,
1952,04/08/2022 21:08:06,491.998,,,,
1953,04/08/2022 21:08:32,492.252,,,,
1954,04/08/2022 21:09:13,492.506,,,,
1955,04/08/2022 21:09:51,492.760,,,,
1956,04/08/2022 21:10:39,493.014,,,,
1957,04/08/2022 21:11:19,493.268,,,,
1958,04/08/2022 21:12:11,493.522,,,,
1959,04/08/2022 21:13:15,493.776,,,,
1960,04/08/2022 21:14:42,494.030,,,,
1961,04/08/2022 21:16:18,494.284,,,,
1962,04/08/2022 21:19:30,494.538,,,,
1963,04/08/2022 21:23:59,494.792,,,,
1964,04/08/2022 21:27:33,495.046,,,,
1965,04/08/2022 21:29:14,495.300,,,,
1966,04/08/2022 21:31:11,495.554,,,,
1967,04/08/2022 21:33:06,495.808,,,,
1968,04/08/2022 21:35:08,496.062,,,,
1969,04/08/2022 21:37:31,496.316,,,,
1970,04/08/2022 21:40:57,496.570,,,,
1971,04/08/2022 21:41:41,496.824,,,,
1972,04/08/2022 21:42:12,497.078,,,,
1973,04/08/2022 21:42:49,497.332,,,,
1974,04/08/2022 21:44:09,497.586,,,,
1975,04/08/2022 21:46:17,497.840,,,,
1976,04/08/2022 21:52:40,498.094,,,,
1977,04/08/2022 22:04:12,498.348,,,,
1978,04/08/2022 22:13:11,498.602,,,,
1979,04/08/2022 22:18:35,498.856,,,,
1980,04/08/2022 22:25:21,499.110,,,,
1981,04/08/2022 22:29:02,499.364,,,,
1982,04/08/2022 22:37:22,499.618,,,,
1983,04/08/2022 22:47:08,499.872,,,,
1984,04/08/2022 23:07:03,500.126,,,,
1985,04/08/2022 23:09:26,500.380,,,,
1986,04/08/2022 23:11:33,500.634,,,,
1987,04/08/2022 23:13:18,500.888,,,,
1988,04/08/2022 23:15:07,501.142,,,,
1989,04/08/2022 23:16:45,501.396,,,,
1990,04/08/2022 23:27:07,501.650,,,,
1991,04/08/2022 23:42:53,501.904,,,,
1992,04/08/2022 23:43:52,502.158,,,,
1993,04/08/2022 23:45:12,502.412,,,,
1994,04/08/2022 23:57:50,502.666,,,,
1995,04/09/2022 00:00:06,502.920,,,,
1996,04/09/2022 00:01:08,503.174,,,,
1997,04/09/2022 00:01:51,503.428,,,,
1998,04/09/2022 00:02:20,503.682,,,,
1999,04/09/2022 00:02:57,503.936,,,,
2000,04/09/2022 00:03:42,504.190,,,,
2001,04/09/2022 00:04:19,504.444,,,,
2002,04/09/2022 00:04:50,504.698,,,,
2003,04/09/2022 00:05:09,504.952,,,,
2004,04/09/2022 00:05:31,505.206,,,,
2005,04/09/2022 00:06:05,505.460,,,,
2006,04/09/2022 00:06:57,505.714,,,,
2007,04/09/2022 00:08:43,505.968,,,,
2008,04/09/2022 00:12:59,506.222,,,,
2009,04/09/2022 00:14:04,506.476,,,,
2010,04/09/2022 00:15:37,506.730,,,,
2011,04/09/2022 00:16:14,506.984,,,,
2012,04/09/2022 00:17:29,507.238,,,,
2013,04/09/2022 00:18:17,507.492,,,,
2014,04/09/2022 00:19:09,507.746,,,,
2015,04/09/2022 00:20:09,508.000,,,,
2016,04/09/2022 00:21:06,508.254,,,,
2017,04/09/2022 00:21:23,508.508,,,,
2018,04/09/2022 00:21:43,508.762,,,,
2019,04/09/2022 00:21:59,509.016,,,,
2020,04/09/2022 00:22:16,509.270,,,,
2021,04/09/2022 00:22:36,509.524,,,,
2022,04/09/2022 00:23:01,509.778,,,,
2023,04/09/2022 00:23:34,510.032,,,,
2024,04/09/2022 00:24:06,510.286,,,,
2025,04/09/2022 00:24:33,510.540,,,,
2026,04/09/2022 00:26:09,510.794,,,,
2027,04/09/2022 00:27:26,511.048,,,,
2028,04/09/2022 00:28:20,511.302,,,,
2029,04/09/2022 00:29:03,511.556,,,,
2030,04/09/2022 00:30:18,511.810,,,,
2031,04/09/2022 00:31:20,512.064,,,,
2032,04/09/2022 00:32:45,512.318,,,,
2033,04/09/2022 00:33:50,512.572,,,,
2034,04/09/2022 00:35:27,512.826,,,,
2035,04/09/2022 00:37:01,513.080,,,,
2036,04/09/2022 00:38:56,513.334,,,,
2037,04/09/2022 00:40:11,513.588,,,,
2038,04/09/2022 00:41:26,513.842,,,,
2039,04/09/2022 00:43:14,514.096,,,,
2040,04/09/2022 00:44:25,514.350,,,,
2041,04/09/2022 00:45:22,514.604,,,,
2042,04/09/2022 00:46:52,514.858,,,,
2043,04/09/2022 00:49:12,515.112,,,,
2044,04/09/2022 00:50:04,515.366,,,,
2045,04/09/2022 00:50:35,515.620,,,,
2046,04/09/2022 00:51:21,515.874,,,,
2047,04/09/2022 00:52:10,516.128,,,,
2048,04/09/2022 00:53:13,516.382,,,,
2049,04/09/2022 00:53:56,516.636,,,,
2050,04/09/2022 00:54:46,516.890,,,,
2051,04/09/2022 00:55:15,517.144,,,,
2052,04/09/2022 00:55:46,517.398,,,,
2053,04/09/2022 00:56:13,517.652,,,,
2054,04/09/2022 00:56:41,517.906,,,,
2055,04/09/2022 00:56:56,518.160,,,,
2056,04/09/2022 00:57:24,518.414,,,,
2057,04/09/2022 00:58:01,518.668,,,,
2058,04/09/2022 00:58:32,518.922,,,,
2059,04/09/2022 00:59:03,519.176,,,,
2060,04/09/2022 00:59:43,519.430,,,,
2061,04/09/2022 01:00:10,519.684,,,,
2062,04/09/2022 01:00:37,519.938,,,,
2063,04/09/2022 01:01:00,520.192,,,,
2064,04/09/2022 01:01:34,520.446,,,,
2065,04/09/2022 01:02:09,520.700,,,,
2066,04/09/2022 01:03:11,520.954,,,,
2067,04/09/2022 01:04:26,521.208,,,,
2068,04/09/2022 01:06:29,521.462,,,,
2069,04/09/2022 01:08:57,521.716,,,,
2070,04/09/2022 01:12:05,521.970,,,,
2071,04/09/2022 01:15:48,522.224,,,,
2072,04/09/2022 01:18:19,522.478,,,,
2073,04/09/2022 01:22:24,522.732,,,,
2074,04/09/2022 01:30:45,522.986,,,,
2075,04/09/2022 01:36:28,523.240,,,,
2076,04/09/2022 01:41:19,523.494,,,,
2077,04/09/2022 01:45:17,523.748,,,,
2078,04/09/2022 02:00:59,524.002,,,,
2079,04/09/2022 03:25:39,524.256,,,,
2080,04/09/2022 16:04:56,524.510,,,,
2081,04/09/2022 16:10:04,524.764,,,,
2082,04/09/2022 16:10:45,525.018,,,,
2083,04/09/2022 16:11:02,525.272,,,,
2084,04/09/2022 16:11:25,525.526,,,,
2085,04/09/2022 16:12:08,525.780,,,,
2086,04/09/2022 16:13:34,526.034,,,,
2087,04/09/2022 16:14:18,526.288,,,,
2088,04/09/2022 16:14:48,526.542,,,,
2089,04/09/2022 16:15:13,526.796,,,,
2090,04/09/2022 16:15:39,527.050,,,,
2091,04/09/2022 16:16:03,527.304,,,,
2092,04/09/2022 16:16:24,527.558,,,,
2093,04/09/2022 16:16:47,527.812,,,,
2094,04/09/2022 16:17:19,528.066,,,,
2095,04/09/2022 16:17:52,528.320,,,,
2096,04/09/2022 16:18:36,528.574,,,,
2097,04/09/2022 16:20:25,528.828,,,,
2098,04/09/2022 20:54:44,529.082,,,,
2099,04/09/2022 20:56:46,529.336,,,,
2100,04/09/2022 21:03:54,529.590,,,,
2101,04/09/2022 21:04:13,529.844,,,,
2102,04/09/2022 21:04:37,530.098,,,,
2103,04/09/2022 21:04:58,530.352,,,,
2104,04/09/2022 21:05:24,530.606,,,,
2105,04/09/2022 21:06:05,530.860,,,,
2106,04/09/2022 21:07:23,531.114,,,,
2107,04/09/2022 21:08:12,531.368,,,,
2108,04/09/2022 21:08:56,531.622,,,,
2109,04/09/2022 21:09:49,531.876,,,,
2110,04/10/2022 02:16:23,532.130,,,,
2111,04/10/2022 05:48:46,532.384,,,,
2112,04/10/2022 05:56:13,532.638,,,,
2113,04/10/2022 06:28:42,532.892,,,,
2114,04/10/2022 06:30:08,533.146,,,,
2115,04/10/2022 10:21:59,533.400,,,,
2116,04/10/2022 10:23:31,533.654,,,,
2117,04/10/2022 10:23:46,533.908,,,,
2118,04/10/2022 10:23:57,534.162,,,,
2119,04/10/2022 10:24:05,534.416,,,,
2120,04/10/2022 10:24:22,534.670,,,,
2121,04/10/2022 10:24:41,534.924,,,,
2122,04/10/2022 10:25:06,535.178,,,,
2123,04/10/2022 10:25:29,535.432,,,,
2124,04/10/2022 10:25:50,535.686,,,,
2125,04/10/2022 10:26:35,535.940,,,,
2126,04/10/2022 19:01:29,536.194,,,,
2127,04/10/2022 19:04:31,536.448,,,,
2128,04/10/2022 19:04:48,536.702,,,,
2129,04/10/2022 19:04:59,536.956,,,,
2130,04/10/2022 19:05:32,537.210,,,,
2131,04/10/2022 19:05:56,537.464,,,,
2132,04/10/2022 19:08:17,537.718,,,,
2133,04/10/2022 19:17:03,537.972,,,,
2134,04/10/2022 19:19:43,538.226,,,,
2135,04/10/2022 19:37:08,538.480,,,,
2136,04/10/2022 19:40:48,538.734,,,,
2137,04/10/2022 19:41:09,538.988,,,,
2138,04/10/2022 19:41:32,539.242,,,,
2139,04/10/2022 19:41:49,539.496,,,,
2140,04/10/2022 19:42:22,539.750,,,,
2141,04/10/2022 19:42:58,540.004,,,,
2142,04/10/2022 19:44:04,540.258,,,,
2143,04/10/2022 19:44:59,540.512,,,,
2144,04/10/2022 19:45:50,540.766,,,,
2145,04/10/2022 19:46:43,541.020,,,,
2146,04/10/2022 19:48:04,541.274,,,,
2147,04/10/2022 19:49:33,541.528,,,,
2148,04/10/2022 19:51:44,541.782,,,,
2149,04/10/2022 19:54:18,542.036,,,,
2150,04/10/2022 19:59:32,542.290,,,,
2151,04/10/2022 20:00:49,542.544,,,,
2152,04/10/2022 20:02:50,542.798,,,,
2153,04/10/2022 20:08:10,543.052,,,,
2154,04/10/2022 20:09:50,543.306,,,,
2155,04/10/2022 20:11:48,543.560,,,,
2156,04/10/2022 20:15:44,543.814,,,,
2157,04/10/2022 20:17:49,544.068,,,,
2158,04/10/2022 20:19:04,544.322,,,,
2159,04/10/2022 20:19:59,544.576,,,,
2160,04/10/2022 20:21:40,544.830,,,,
2161,04/10/2022 20:27:15,545.084,,,,
2162,04/10/2022 20:54:20,545.338,,,,
2163,04/10/2022 21:09:58,545.592,,,,
2164,04/10/2022 21:12:40,545.846,,,,
2165,04/10/2022 21:14:23,546.100,,,,
2166,04/10/2022 21:21:53,546.354,,,,
2167,04/10/2022 21:26:00,546.608,,,,
2168,04/10/2022 21:26:28,546.862,,,,
2169,04/10/2022 21:26:51,547.116,,,,
2170,04/10/2022 21:27:10,547.370,,,,
2171,04/10/2022 21:27:28,547.624,,,,
2172,04/10/2022 21:27:46,547.878,,,,
2173,04/10/2022 21:28:02,548.132,,,,
2174,04/10/2022 21:28:23,548.386,,,,
2175,04/10/2022 21:28:42,548.640,,,,
2176,04/10/2022 21:29:02,548.894,,,,
2177,04/10/2022 21:29:23,549.148,,,,
2178,04/10/2022 21:29:55,549.402,,,,
2179,04/10/2022 21:30:28,549.656,,,,
2180,04/10/2022 21:31:05,549.910,,,,
2181,04/10/2022 21:31:21,550.164,,,,
2182,04/10/2022 21:31:35,550.418,,,,
2183,04/10/2022 21:31:54,550.672,,,,
2184,04/10/2022 21:32:21,550.926,,,,
2185,04/10/2022 21:33:07,551.180,,,,
2186,04/10/2022 21:34:20,551.434,,,,
2187,04/10/2022 21:35:14,551.688,,,,
2188,04/10/2022 21:35:34,551.942,,,,
2189,04/10/2022 21:35:48,552.196,,,,
2190,04/10/2022 21:36:05,552.450,,,,
2191,04/10/2022 21:36:21,552.704,,,,
2192,04/10/2022 21:36:39,552.958,,,,
2193,04/10/2022 21:36:58,553.212,,,,
2194,04/10/2022 21:37:32,553.466,,,,
2195,04/10/2022 21:37:47,553.720,,,,
2196,04/10/2022 21:38:00,553.974,,,,
2197,04/10/2022 21:38:10,554.228,,,,
2198,04/10/2022 21:38:22,554.482,,,,
2199,04/10/2022 21:38:31,554.736,,,,
2200,04/10/2022 21:38:42,554.990,,,,
2201,04/10/2022 21:38:53,555.244,,,,
2202,04/10/2022 21:39:04,555.498,,,,
2203,04/10/2022 21:39:11,555.752,,,,
2204,04/10/2022 21:39:20,556.006,,,,
2205,04/10/2022 21:39:27,556.260,,,,
2206,04/10/2022 21:39:37,556.514,,,,
2207,04/10/2022 21:39:46,556.768,,,,
2208,04/10/2022 21:39:57,557.022,,,,
2209,04/10/2022 21:40:06,557.276,,,,
2210,04/10/2022 21:40:16,557.530,,,,
2211,04/10/2022 21:40:23,557.784,,,,
2212,04/10/2022 21:40:33,558.038,,,,
2213,04/10/2022 21:40:43,558.292,,,,
2214,04/10/2022 21:40:58,558.546,,,,
2215,04/10/2022 21:41:09,558.800,,,,
2216,04/10/2022 21:41:27,559.054,,,,
2217,04/10/2022 21:41:46,559.308,,,,
2218,04/10/2022 21:42:08,559.562,,,,
2219,04/10/2022 21:42:26,559.816,,,,
2220,04/10/2022 21:42:49,560.070,,,,
2221,04/10/2022 21:43:04,560.324,,,,
2222,04/10/2022 21:43:24,560.578,,,,
2223,04/10/2022 21:43:41,560.832,,,,
2224,04/10/2022 21:44:07,561.086,,,,
2225,04/10/2022 21:44:27,561.340,,,,
2226,04/10/2022 21:44:49,561.594,,,,
2227,04/10/2022 21:45:07,561.848,,,,
2228,04/10/2022 21:45:26,562.102,,,,
2229,04/10/2022 21:45:40,562.356,,,,
2230,04/10/2022 21:45:54,562.610,,,,
2231,04/10/2022 21:46:07,562.864,,,,
2232,04/10/2022 21:46:26,563.118,,,,
2233,04/10/2022 21:46:42,563.372,,,,
2234,04/10/2022 21:47:03,563.626,,,,
2235,04/10/2022 21:47:16,563.880,,,,
2236,04/10/2022 21:47:37,564.134,,,,
2237,04/10/2022 21:48:02,564.388,,,,
2238,04/10/2022 21:48:36,564.642,,,,
2239,04/10/2022 21:48:55,564.896,,,,
2240,04/10/2022 21:49:19,565.150,,,,
2241,04/10/2022 21:49:40,565.404,,,,
2242,04/10/2022 21:50:03,565.658,,,,
2243,04/10/2022 21:50:22,565.912,,,,
2244,04/10/2022 21:50:47,566.166,,,,
2245,04/10/2022 21:51:08,566.420,,,,
2246,04/10/2022 21:51:59,566.674,,,,
2247,04/10/2022 21:53:03,566.928,,,,
2248,04/10/2022 21:54:01,567.182,,,,
2249,04/10/2022 21:55:25,567.436,,,,
2250,04/10/2022 22:01:04,567.690,,,,
2251,04/10/2022 22:22:40,567.944,,,,
2252,04/10/2022 22:59:39,568.198,,,,
2253,04/10/2022 23:08:19,568.452,,,,
2254,04/10/2022 23:20:52,568.706,,,,
2255,04/10/2022 23:25:02,568.960,,,,
2256,04/10/2022 23:33:02,569.214,,,,
2257,04/10/2022 23:37:04,569.468,,,,
2258,04/10/2022 23:54:28,569.722,,,,
2259,04/11/2022 00:01:00,569.976,,,,
2260,04/11/2022 00:08:13,570.230,,,,
2261,04/11/2022 00:14:59,570.484,,,,
2262,04/11/2022 00:20:22,570.738,,,,
2263,04/11/2022 00:24:39,570.992,,,,
2264,04/11/2022 00:30:15,571.246,,,,
2265,04/11/2022 00:32:25,571.500,,,,
2266,04/11/2022 00:34:29,571.754,,,,
2267,04/11/2022 00:35:49,572.008,,,,
2268,04/11/2022 00:37:15,572.262,,,,
2269,04/11/2022 00:38:25,572.516,,,,
2270,04/11/2022 00:40:06,572.770,,,,
2271,04/11/2022 00:42:07,573.024,,,,
2272,04/11/2022 00:44:55,573.278,,,,
2273,04/11/2022 00:47:18,573.532,,,,
2274,04/11/2022 00:50:28,573.786,,,,
2275,04/11/2022 00:51:54,574.040,,,,
2276,04/11/2022 00:54:13,574.294,,,,
2277,04/11/2022 00:57:00,574.548,,,,
2278,04/11/2022 01:02:37,574.802,,,,
2279,04/11/2022 01:15:45,575.056,,,,
2280,04/11/2022 01:27:43,575.310,,,,
2281,04/11/2022 01:30:12,575.564,,,,
2282,04/11/2022 01:32:55,575.818,,,,
2283,04/11/2022 01:35:14,576.072,,,,
2284,04/11/2022 01:36:55,576.326,,,,
2285,04/11/2022 01:38:17,576.580,,,,
2286,04/11/2022 01:40:00,576.834,,,,
2287,04/11/2022 01:42:28,577.088,,,,
2288,04/11/2022 01:49:31,577.342,,,,
2289,04/11/2022 01:51:16,577.596,,,,
2290,04/11/2022 01:53:22,577.850,,,,
2291,04/11/2022 01:55:14,578.104,,,,
2292,04/11/2022 01:57:16,578.358,,,,
2293,04/11/2022 01:59:15,578.612,,,,
2294,04/11/2022 02:03:12,578.866,,,,
2295,04/11/2022 02:17:21,579.120,,,,
2296,04/11/2022 02:21:42,579.374,,,,
2297,04/11/2022 02:25:04,579.628,,,,
2298,04/11/2022 02:29:17,579.882,,,,
2299,04/11/2022 02:30:15,580.136,,,,
2300,04/11/2022 02:31:34,580.390,,,,
2301,04/11/2022 02:32:58,580.644,,,,
2302,04/11/2022 02:35:08,580.898,,,,
2303,04/11/2022 02:40:02,581.152,,,,
2304,04/11/2022 03:05:11,581.406,,,,
2305,04/11/2022 04:00:24,581.660,,,,
2306,04/11/2022 04:59:24,581.914,,,,
2307,04/11/2022 05:01:15,582.168,,,,
2308,04/11/2022 05:07:30,582.422,,,,
2309,04/11/2022 05:09:55,582.676,,,,
2310,04/11/2022 05:11:54,582.930,,,,
2311,04/11/2022 05:13:04,583.184,,,,
2312,04/11/2022 05:13:50,583.438,,,,
2313,04/11/2022 05:14:44,583.692,,,,
2314,04/11/2022 05:15:53,583.946,,,,
2315,04/11/2022 05:16:35,584.200,,,,
2316,04/11/2022 05:17:08,584.454,,,,
2317,04/11/2022 05:17:34,584.708,,,,
2318,04/11/2022 05:18:10,584.962,,,,
2319,04/11/2022 05:18:38,585.216,,,,
2320,04/11/2022 05:19:17,585.470,,,,
2321,04/11/2022 05:19:40,585.724,,,,
2322,04/11/2022 05:20:07,585.978,,,,
2323,04/11/2022 05:20:34,586.232,,,,
2324,04/11/2022 05:20:55,586.486,,,,
2325,04/11/2022 05:21:15,586.740,,,,
2326,04/11/2022 05:21:47,586.994,,,,
2327,04/11/2022 05:22:19,587.248,,,,
2328,04/11/2022 05:22:51,587.502,,,,
2329,04/11/2022 05:23:13,587.756,,,,
2330,04/11/2022 05:23:36,588.010,,,,
2331,04/11/2022 05:23:59,588.264,,,,
2332,04/11/2022 05:24:30,588.518,,,,
2333,04/11/2022 05:24:48,588.772,,,,
2334,04/11/2022 05:25:11,589.026,,,,
2335,04/11/2022 05:25:34,589.280,,,,
2336,04/11/2022 05:26:14,589.534,,,,
2337,04/11/2022 05:27:08,589.788,,,,
2338,04/11/2022 05:28:51,590.042,,,,
2339,04/11/2022 05:30:45,590.296,,,,
2340,04/11/2022 05:31:43,590.550,,,,
2341,04/11/2022 05:32:03,590.804,,,,
2342,04/11/2022 05:32:24,591.058,,,,
2343,04/11/2022 05:32:40,591.312,,,,
2344,04/11/2022 05:33:07,591.566,,,,
