id,date_time,dttm,false_tip_mm,false_tip_type,humid_rel_max,humid_rel_min,lat,long,moisture_soil_avg,rad_solar_max,rad_solar_sd,rad_uv_max,rad_uv_sd,rad_uv_tot,rain_tot,table_name,temp_air_max,temp_air_min,temp_ground_avg,temp_ground_min,wind_dir,wind_dir_sd,wind_speed,wind_speed_max
1324,"2022-07-28",NA,NA,NA,100,60.82,-27.164693,32.713983,0.064,839,214.5,29.53,9.26,0.565,0,NA,25.5,14.5,18.92,13.53,117,63.84,0.74,4.025
1325,"2022-07-29",NA,NA,NA,100,49.64,-27.164693,32.713983,0.062,654.3,239.6,29.74,10.55,0.636,0,NA,25.47,11.75,17.93,11.73,357.3,29.16,0.983,5.075
1326,"2022-07-30",NA,NA,NA,100,48.18,-27.164693,32.713983,0.06,637.7,229,27.51,9.64,0.58,0,NA,27.05,13.6,19.25,13.62,350,46.63,1.037,4.775
1327,"2022-07-31",NA,NA,NA,100,72.37,-27.164693,32.713983,0.058,825,182.9,30.75,7.957,0.475,0.508,NA,24.54,14.69,18.48,14.89,175.4,41.12,1.365,5.45
1328,"2022-08-01",NA,NA,NA,98,72.73,-27.164693,32.713983,0.057,396.4,98.3,20.44,5.245,0.254,0.254,NA,20.18,13.87,16.77,14.37,193.5,31.98,0.774,4.55
1329,"2022-08-02",NA,NA,NA,99.7,63.7,-27.164693,32.713983,0.056,900,175.1,34.59,7.93,0.445,0,NA,24.03,13.63,18.09,12.73,18.65,46.64,0.819,5.975
1330,"2022-08-03",NA,NA,NA,100,48.37,-27.164693,32.713983,0.054,745.5,233.7,30.04,10.2,0.587,0,NA,25.66,12.59,18.04,11.71,1.976,27.68,1.046,5.45
1331,"2022-08-04",NA,NA,NA,100,55,-27.164693,32.713983,0.052,826,218.3,30.35,9.2,0.557,0,NA,26.55,12.79,18.97,12.43,352.2,39.93,1.034,5.3
1332,"2022-08-05",NA,NA,NA,100,62.43,-27.164693,32.713983,0.05,821,232.6,33.68,10.3,0.617,0,NA,26,14.77,19.21,13.8,137.7,37.11,0.522,3.8
1333,"2022-08-06",NA,NA,NA,100,64.18,-27.164693,32.713983,0.048,822,243.4,33.68,10.94,0.654,0,NA,27.38,13.37,20.91,14.08,34.63,27.39,0.744,4.775
1334,"2022-08-07",NA,NA,NA,100,70.02,-27.164693,32.713983,0.046,830,186,31.15,7.848,0.471,0,NA,27.06,17.09,21.42,16.48,116.2,44.36,0.415,3.575
1335,"2022-08-08",NA,NA,NA,100,39.8,-27.164693,32.713983,0.044,876,206.5,31.15,8.1,0.432,0,NA,29.23,17.16,21.17,16.5,12.66,61.9,1.851,7.625
1336,"2022-08-09",NA,NA,NA,100,60.09,-27.164693,32.713983,0.042,903,222.2,37.42,10.24,0.613,0,NA,26.67,13.91,19.18,13.52,166.1,36.54,0.899,4.475
1337,"2022-08-10",NA,NA,NA,100,51.05,-27.164693,32.713983,0.041,728.1,264.3,33.17,11.91,0.736,0,NA,28.32,13.04,20.11,12.32,6.711,37.53,1.06,6.05
1338,"2022-08-11",NA,NA,NA,100,62.05,-27.164693,32.713983,0.04,867,250.5,32.97,11.25,0.656,0,NA,27.6,15.04,21.11,14.87,16.52,27.92,1.172,5.375
1339,"2022-08-12",NA,NA,NA,100,37.84,-27.164693,32.713983,0.039,726.8,266.3,32.97,11.54,0.709,0,NA,31.64,16.45,23,16.11,350.7,40.74,1.795,6.725
1340,"2022-08-13",NA,NA,NA,100,68.94,-27.164693,32.713983,0.038,787.6,181.8,28.32,8.08,0.508,0,NA,25.44,16.71,20.45,16.41,137.1,47.8,0.828,4.1
1341,"2022-08-14",NA,NA,NA,100,33.45,-27.164693,32.713983,0.038,740.4,266.6,34.18,11.79,0.719,0,NA,31.08,14.47,21.35,14.94,168.6,74.15,1.327,7.175
1342,"2022-08-15",NA,NA,NA,92.7,28.95,-27.164693,32.713983,0.037,968,270.5,38.24,11.61,0.728,0,NA,24.21,11.07,17.38,11.26,181.3,44.15,1.414,6.725
1343,"2022-08-16",NA,NA,NA,90.5,36.78,-27.164693,32.713983,0.036,760.9,282.6,34.6,12.47,0.774,0,NA,25.85,10.11,18.41,10.43,336.7,54.79,1.431,5.9
1344,"2022-08-17",NA,NA,NA,90.7,17.79,-27.164693,32.713983,0.035,781.5,288,34.79,12.38,0.762,0,NA,33.6,13.06,22.26,11.79,341.6,28.48,1.712,6.575
1345,"2022-08-18",NA,NA,NA,91.5,41.12,-27.164693,32.713983,0.035,791.5,277.7,34.59,11.82,0.72,0,NA,26.67,16.5,20.86,14.36,155.6,51.89,1.48,5.6
1346,"2022-08-19",NA,NA,NA,94.4,55.78,-27.164693,32.713983,0.034,562.8,99.3,17,3.669,0.213,0,NA,20.63,11.76,17.48,11.43,190.1,46.16,1.391,6.95
1347,"2022-08-20",NA,NA,NA,97.3,25.16,-27.164693,32.713983,0.034,807,300.7,37.83,13.81,0.866,0,NA,28.41,8.97,18.7,7.949,213.6,84.1,1.618,7.625
1348,"2022-08-21",NA,NA,NA,96.8,43.14,-27.164693,32.713983,0.033,989,277.7,42.18,12.8,0.787,0,NA,23.68,10.74,17.05,10.1,162.5,49.21,1.068,4.55
1349,"2022-08-22",NA,NA,NA,100,46.56,-27.164693,32.713983,0.033,786.3,293.8,35.91,13.23,0.836,0,NA,24.6,8.31,17,8.3,1.565,40.31,1.221,7.475
1350,"2022-08-23",NA,NA,NA,97.7,46.8,-27.164693,32.713983,0.032,1009,272.7,41.27,12.69,0.736,0,NA,25.08,12.86,17.84,12.44,133.4,50.23,0.924,5
1351,"2022-08-24",NA,NA,NA,100,46.2,-27.164693,32.713983,0.032,1074,298.6,45.31,13.79,0.874,0,NA,26.69,11.22,19.51,12.28,7.795,48.01,1.055,5.975
1352,"2022-08-25",NA,NA,NA,100,45.08,-27.164693,32.713983,0.032,795,293.3,36.11,12.7,0.807,0,NA,28.62,11.34,20.39,12.01,356.7,32.87,1.474,6.5
1353,"2022-08-26",NA,NA,NA,100,55.29,-27.164693,32.713983,0.032,945,253.4,36.41,11.2,0.697,0,NA,27.06,14.21,20.03,13.05,139.7,60.97,0.974,4.475
1354,"2022-08-27",NA,NA,NA,100,42.04,-27.164693,32.713983,0.031,746,277.1,31.76,11.52,0.73,0,NA,31.02,13.36,21.9,13.85,23.25,62.77,1.342,5.9
1355,"2022-08-28",NA,NA,NA,100,67.3,-27.164693,32.713983,0.031,948,202.9,34.59,8.67,0.557,0,NA,25.92,18.59,22.17,18.54,99.3,79.29,1.306,4.175
1356,"2022-08-29",NA,NA,NA,100,55.5,-27.164693,32.713983,0.031,753.5,277.6,32.77,11.95,0.759,0,NA,28.98,18.25,22.43,17.79,150.6,90.4,1.782,6.575
1357,"2022-08-30",NA,NA,NA,97.8,51.09,-27.164693,32.713983,0.031,745.4,142.4,29.24,6.99,0.406,1.27,NA,20.76,10.12,16.04,9.1,173.8,40.93,1.675,5.825
1358,"2022-08-31",NA,NA,NA,86.7,41.08,-27.164693,32.713983,0.03,1149,261.9,49.47,12.3,0.761,0,NA,23.24,10.53,17.43,9.69,188.7,44.77,1.674,6.35
1359,"2022-09-01",NA,NA,NA,99.5,43.07,-27.164693,32.713983,0.03,999,301.7,43.9,13.88,0.847,0,NA,24.92,12.34,18.21,11.85,147.8,69.91,1.118,4.925
1360,"2022-09-02",NA,NA,NA,100,43.92,-27.164693,32.713983,0.03,825,308.5,37.63,13.6,0.869,0,NA,26.83,10.28,19.3,10.6,349.3,35.07,1.848,7.4
1361,"2022-09-03",NA,NA,NA,100,36.43,-27.164693,32.713983,0.03,791,298.6,34.59,12.75,0.825,0,NA,29.61,14.28,20.47,14.41,11.18,59.99,1.247,6.05
1362,"2022-09-04",NA,NA,NA,100,48.88,-27.164693,32.713983,0.03,819,301.5,36.82,13.04,0.82,0,NA,28.58,12.37,21.01,12.61,13.09,31.31,1.487,6.35
1363,"2022-09-05",NA,NA,NA,100,28.83,-27.164693,32.713983,0.03,827,307.3,36.21,13.1,0.826,0,NA,34.86,16.18,23.21,15.05,21.76,80.4,1.734,5.75
1364,"2022-09-06",NA,NA,NA,97.1,55.96,-27.164693,32.713983,0.03,1102,305.1,46.73,13.84,0.842,0,NA,25.56,14.09,20.58,14.19,152.5,35.41,1.179,6.2
1365,"2022-09-07",NA,NA,NA,99.7,53.82,-27.164693,32.713983,0.029,995,237.2,41.38,10.4,0.646,0,NA,24.9,12.83,19.26,12.92,56.7,42.55,0.951,6.2
1366,"2022-09-08",NA,NA,NA,100,52.66,-27.164693,32.713983,0.029,806,301.7,35.6,12.94,0.831,0,NA,27.77,13.13,20.88,13.54,6.367,28.93,1.577,8.9
1367,"2022-09-09",NA,NA,NA,100,54.68,-27.164693,32.713983,0.029,817,304.9,36.31,13.23,0.851,0,NA,28.27,16.29,22.08,15.93,17.49,27.05,1.702,7.625
1368,"2022-09-10",NA,NA,NA,100,47.85,-27.164693,32.713983,0.029,852,318.4,38.84,14.01,0.902,0,NA,30.07,15.96,22.69,15.8,17.52,23.92,1.275,6.425
1369,"2022-09-11",NA,NA,NA,99.9,53.25,-27.164693,32.713983,0.029,817,304.8,35.4,12.8,0.814,0,NA,30.82,17.49,23.79,16.54,137.5,67.43,1.368,5.45
1370,"2022-09-12",NA,NA,NA,100,63.91,-27.164693,32.713983,0.029,1103,194.7,43.3,9.43,0.53,5.334,NA,24.57,17.19,21.09,17.85,168.6,37.92,1.51,5.6
1371,"2022-09-13",NA,NA,NA,100,61.22,-27.164693,32.713983,0.082,587.8,128.6,28.83,7.066,0.402,13.46,NA,23.14,16.94,19.4,17.64,131.9,36.16,0.908,4.25
1372,"2022-09-14",NA,NA,NA,100,61.35,-27.164693,32.713983,0.081,1249,207.3,50.89,9.89,0.595,0.508,NA,24.55,15.43,19.84,15.44,14.71,52.07,1.05,5.375
1373,"2022-09-15",NA,NA,NA,99.9,48.82,-27.164693,32.713983,0.074,860,325.4,40.26,14.86,0.97,0,NA,28.86,14.74,21.27,15.06,358,34.52,1.855,6.875
1374,"2022-09-16",NA,NA,NA,100,60.11,-27.164693,32.713983,0.07,865,324.8,39.85,14.54,0.938,0,NA,28.76,14.81,22.6,15.66,13.55,34.65,1.301,5.075
1375,"2022-09-17",NA,NA,NA,100,46.57,-27.164693,32.713983,0.067,848,318,38.03,13.74,0.891,0,NA,31.76,17.27,23.61,18,33.81,62.07,1.077,5.075
1376,"2022-09-18",NA,NA,NA,100,52.2,-27.164693,32.713983,0.065,822,303.6,35.4,12.6,0.788,0,NA,30.51,14.48,23.02,15.65,16.11,34.06,1.285,6.575
1377,"2022-09-19",NA,NA,NA,100,44.98,-27.164693,32.713983,0.062,832,309,35.6,12.75,0.807,0,NA,30.6,15.57,23.12,16.53,120.4,63.51,1.291,5.45
1378,"2022-09-20",NA,NA,NA,100,87.4,-27.164693,32.713983,0.094,839,61.98,27.82,2.76,0.099,55.63,NA,20.38,14.73,16.49,15.04,184.9,34.96,2.055,6.05
1379,"2022-09-21",NA,NA,NA,100,88.7,-27.164693,32.713983,0.094,965,109.2,40.47,5.456,0.267,19.05,NA,19.82,15.14,16.61,15.52,192.6,26.06,1.311,6.125
1380,"2022-09-22",NA,NA,NA,100,57.94,-27.164693,32.713983,0.08,956,333.8,42.88,15.18,0.991,0.254,NA,28.35,14.92,21.5,15.52,15.64,41.96,1.038,5.525
