date_time,check1.5,flag_tot,flag1.3,flag1.5,flag1.6,flag1.7,flag2.1,flag2.3,flag2.6,flag4.1,flag4.2,flag5.1,flag6.1,humid_rel_max,humid_rel_min,rad_solar_max,rad_solar_sd,rad_uv_max,rad_uv_sd,rad_uv_tot,rain_tot,temp_air_max,temp_air_min,temp_ground_avg,temp_ground_min,wind_dir,wind_dir_sd,wind_speed,wind_speed_max
"2023-10-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.1,55.57,1440,323.9,60.09,15.43,1.066,0,27.68,17.91,23.44,18.66,119.1,73.9,1.679,6.425
"2023-10-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.5,52.69,1012,387.6,49.67,18.55,1.281,0,31.46,17.99,25.21,18.73,19.82,68.13,2.142,7.475
"2023-10-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,95.7,72.29,1030,142.7,42.09,7.887,0.512,0.254,24.76,17.13,21.82,17.39,160.1,41.84,1.731,5.975
"2023-10-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,45.77,1219,395.2,58.68,19.61,1.359,0,27.3,14.74,22.09,15.2,148.5,58.7,1.144,5.375
"2023-10-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,40.13,1021,390.2,49.98,18.81,1.225,0,35,15.12,24.6,16.74,166.1,83.6,1.701,6.575
"2023-10-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.9,55.93,1409,275.9,65.36,14.06,0.952,0,27.24,16.28,23.08,17.88,151.8,40.79,1.175,5
"2023-10-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,58.16,1513,338,65.66,16.53,1.093,0,28.2,15.55,23.5,16.67,2.821,77.4,1.425,6.425
"2023-10-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,52.09,1025,393,50.08,18.67,1.276,0,30.61,17.3,25.2,17.94,1.688,63.04,1.916,7.025
"2023-10-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,68.26,1350,173.1,63.54,9.48,0.53,11.68,27.14,17.67,22.79,18.34,148.3,31.31,1.347,5.075
"2023-10-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,90.7,384.4,56.49,24.09,3.74,0.23,27.69,18.38,13,15.78,13.57,156.1,23.05,1.985,6.2
"2023-10-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,83.6,565.4,95.2,31.27,5.903,0.319,11.94,16.55,11.96,14.39,12.67,170.6,21.67,1.143,4.925
"2023-10-31",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,94.1,567,103.5,33.29,6.439,0.34,44.45,18.43,13.17,15.63,13.73,163.7,15.64,1.156,4.7
"2023-11-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,58.15,1380,390.3,67.88,19.54,1.23,11.43,24.07,13.95,19.14,14.39,155.5,14.46,1.307,4.4
"2023-11-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,57.21,1442,397.4,67.58,19.61,1.346,0,26.42,14.57,21.99,15.11,140.9,25.03,1.391,5.45
"2023-11-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.2,56.83,1477,341.7,71.63,17.53,1.128,0,26.43,17.56,23.21,18.64,105.7,46.07,1.749,7.325
"2023-11-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,95.6,50.51,1276,369.3,59.59,18.06,1.146,0,28.78,16.74,23.68,17.5,353.8,73.49,2.064,8.22
"2023-11-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.5,54.07,1287,391,56.25,18.67,1.255,0,28.95,18.87,24.95,19.69,10.53,49.04,1.823,7.7
"2023-11-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,55.87,1165,388.2,56.45,19.57,1.242,0,30.39,19.62,25.5,20.41,18.22,65.95,1.837,7.325
"2023-11-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,60.55,730,145.3,32.37,7.715,0.426,32,28.27,18.7,23.38,18.94,109.1,80.4,1.451,6.05
"2023-11-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.8,52.33,1291,419.1,62.92,21.19,1.496,0,27.16,16.81,22.93,17.14,162.5,15.61,1.478,5.6
"2023-11-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,95.7,69.24,348.3,109.9,20.84,6.693,0.486,0,23.7,19.21,22.43,20.21,151,20.73,0.751,3.35
"2023-11-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.8,57.12,1579,286.7,69.4,14.65,1.055,0,26.54,18.37,24.02,19.3,121.5,59.64,1.526,5.375
"2023-11-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,93.2,52.11,1067,413.3,52.81,19.96,1.413,0,32.89,21.53,26.87,21.86,15.59,66.74,2.419,6.8
"2023-11-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,62.4,1468,218.5,64.85,12.08,0.663,1.778,26.34,18.75,22.74,19.43,156.1,28.06,1.49,6.35
"2023-11-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,62.05,673.5,166,36.42,9.82,0.637,2.032,24.2,18.21,21.15,18.79,153.8,19.37,0.932,4.175
"2023-11-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,60.42,1344,222.3,62.63,12.35,0.779,11.68,23.49,16.52,19.72,17.34,157.9,17.81,1.036,4.55
"2023-11-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,92.9,56.74,1435,305.4,66.47,15.71,0.976,0,25.26,17.03,21.2,17.59,124.7,56.68,1.347,6.275
"2023-11-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.9,49.43,1328,374.7,63.53,18.53,1.235,0,28.5,19.44,23.92,19.75,1.757,76.3,2.02,7.475
"2023-11-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,53.7,1206,389,56.46,18.73,1.261,0,29.48,19.52,24.84,19.51,11.67,50.41,1.827,6.725
"2023-11-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,47.97,1218,408.8,57.46,20.19,1.436,0,32.63,21.33,27.14,21.77,29.43,49.83,1.442,6.125
"2023-11-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,57.98,1280,399.3,57.26,19.66,1.376,0,31.86,21.29,27.43,22.3,65.84,69.31,1.322,6.2
"2023-11-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,59.02,1062,402.6,53.22,19.89,1.399,0,32.45,20.85,27.67,21.87,56.26,59.38,1.062,5.075
"2023-11-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,54.61,1214,371.9,56.46,17.93,1.202,0,37.63,22.14,29.42,22.95,90.5,63.04,1.402,5.975
"2023-11-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.3,55.88,1035,395.9,52.21,19.55,1.401,0,34.57,20.81,29.07,21.99,129.6,65.79,1.141,5.45
"2023-11-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,39.71,1063,406.4,52.42,19.57,1.409,0,38.64,21.34,29.75,22.46,12.51,72.99,1.595,5.825
"2023-11-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,53.87,1059,397.4,51.51,18.91,1.366,0,35.35,19.18,28.96,20.24,50.86,59.06,1.391,5.075
"2023-11-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.3,62.26,1332,376.5,57.88,18.1,1.237,0,31.45,23.29,28.43,23.84,146.4,45.69,1.101,4.55
"2023-11-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.4,68.31,1349,300,57.27,14.51,0.956,0,31.45,23.07,28.09,24.42,134.8,43.7,0.873,4.775
"2023-11-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.4,66.18,1397,287.8,59.8,14.29,0.989,0,31.79,23.36,28.6,24.58,96.9,58.86,1.085,5.675
"2023-11-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.4,66.55,1310,344.6,60.81,17.19,1.029,0,32.11,24,28.54,25.02,28.46,63.66,1.537,5.675
"2023-11-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.2,68.54,1223,170.6,58.79,9.77,0.538,2.794,26.92,17.36,22.8,18.26,169.9,57.23,1.803,7.175
"2023-11-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.4,46.88,1501,413.1,71.13,20.24,1.405,0,27.21,17.29,22.95,17.67,157.1,29.45,1.23,4.85
"2023-12-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,92.6,50.15,1340,441.3,63.85,21.45,1.547,0,27.64,16.37,24.73,17.36,54.93,74.03,1.39,6.875
"2023-12-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.5,49.34,1199,439.8,58.28,21.5,1.569,0,30.16,14.6,25.22,15.93,23.62,36.63,1.869,7.625
"2023-12-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.7,57.61,1388,381.8,65.26,18.69,1.235,0,30.56,19.4,26.61,20.4,37.33,45.42,1.764,7.55
"2023-12-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,51.13,1489,368.6,65.66,18.15,1.245,0,31.81,18.71,27.14,20.03,356.7,61.93,1.374,6.2
"2023-12-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.8,64.19,1431,292.3,62.64,14.86,0.936,0,29.49,20.82,25.54,21.81,172.5,39.94,1.22,4.625
"2023-12-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,86.3,235,53.68,16.09,3.727,0.264,18.03,22.91,20.07,21.81,20.95,154.6,29.15,1.134,4.325
"2023-12-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,78.79,1588,163.2,74.47,9.11,0.473,3.048,27.37,20.14,23.42,20.87,137.5,37.98,0.994,4.625
"2023-12-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,70.79,1400,308.4,65.96,15.74,1.053,0,29.73,22.05,26.67,22.65,132.6,46.27,1.913,7.55
"2023-12-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,70.27,1450,299.7,64.96,15,1.058,1.524,30.99,21.71,28.16,22.87,145.2,46.69,1.513,6.8
"2023-12-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,78.65,746.8,173.5,40.88,10.59,0.708,9.65,27.04,19.77,23.77,20.69,152.2,18.99,1.484,5.225
"2023-12-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,87.5,1030,151.3,52.41,8.84,0.515,20.83,24.72,19.58,22.33,20.23,158,16.91,1.103,4.25
"2023-12-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,53.5,1295,425,60.51,21.18,1.506,0,33.76,20.86,26.96,21.33,161.5,39.48,1.439,5.525
"2023-12-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.4,68.05,1424,227.9,63.34,12.16,0.825,0,27.25,20.43,24.77,21.36,142.2,45.41,1.159,4.25
"2023-12-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,57.16,1468,398.7,66.37,19.43,1.362,0,31.8,17.77,27.03,19.16,353.8,87.4,1.822,7.55
"2023-12-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,61.25,1422,327.5,71.94,17.41,1.139,0.254,29.93,21.51,26.36,22.33,145.8,30.48,1.348,4.325
"2023-12-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98,76.09,708.2,157.2,43.71,9.81,0.704,0,26.66,20.47,24.73,21.56,161.6,29.97,1.036,4.25
"2023-12-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.7,60.03,1280,425.7,62.53,21.45,1.539,0,30.2,18.98,27.29,19.76,104.5,68,1.359,6.05
"2023-12-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,51.65,1296,429.6,59.29,21.3,1.515,0,35.41,20.86,29.67,21.85,353.3,87.2,1.486,6.05
"2023-12-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,76.18,1272,193.7,62.63,11.28,0.78,2.032,27.73,22.34,25.72,22.95,150.6,26.28,1.337,4.925
"2023-12-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,56.88,1471,387.1,66.48,19.24,1.383,0,31.83,20.08,28.15,20.78,93.8,64.36,1.573,6.575
"2023-12-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,63.06,1310,270.3,60.31,14.01,0.855,0,31.55,21.04,27.7,21.92,162.6,86.3,0.965,3.875
"2023-12-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,94.5,63.14,1352,270.7,62.33,13.81,0.923,0,33.12,23.12,28.14,24.01,112.3,60.9,1.206,5.075
"2023-12-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.4,62.44,1299,330.6,59.5,16.68,1.11,0,33.48,23.63,29.32,24.47,35.4,61.25,1.714,6.125
"2023-12-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.8,62.94,1247,303.9,59.39,15.55,1.009,0,32.27,24.84,29.04,25.62,33.56,35.84,1.728,7.175
"2023-12-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,75.47,738,168.1,33.09,9.89,0.715,6.35,28.54,22.99,26.82,23.95,150.4,84.3,0.788,4.55
"2023-12-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,89.3,484.4,100.9,30.46,6.824,0.439,39.88,23.68,17.26,21.46,18.19,152,22.98,1.539,6.05
"2023-12-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,91.6,288.4,59.75,20.34,4.281,0.305,10.92,21.66,17.75,19.89,18.46,150.7,14.11,1.017,4.25
"2023-12-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,85.8,818,155,44.12,9.51,0.618,30.23,24.45,18.17,21.82,18.88,150.8,12.76,0.936,4.775
"2023-12-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.7,56.71,1487,414.5,69.82,20.62,1.358,1.016,29.45,19.22,25.03,20.62,154.2,12.63,1.093,5.9
"2023-12-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,59.44,1369,416.1,66.88,21.16,1.515,0,29.47,18.17,26.16,19.25,137.9,42.81,1.38,5.9
"2023-12-31",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,61.44,1431,304.4,63.95,15.72,1.09,0,30.13,20.64,27.09,22.25,123.2,58.74,1.345,5.675
"2024-01-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,77.2,1343,194.3,62.33,10.64,0.706,2.286,28.47,23.23,25.52,23.38,153,27.02,1.012,4.475
"2024-01-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,55,1400,410.9,68.4,20.74,1.379,2.032,28.97,19.22,25.39,20.48,151.7,20.9,1.087,4.7
"2024-01-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,95.2,60.75,1660,361.6,76.8,18.39,1.269,0,29.31,18.88,26.52,20.04,129.6,45.73,1.067,4.85
"2024-01-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.6,66.7,1337,304.9,65.57,16.2,0.976,8.13,28.72,19.5,24.99,20.38,151.3,50.23,0.797,4.1
"2024-01-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99,57.98,1631,391.6,75.28,19.83,1.438,0,29.44,18.94,26.02,19.84,128.1,58.53,1.249,4.925
"2024-01-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.7,64.11,1538,353.8,69.21,17.6,1.281,0,30.43,20.2,27.64,21.81,15.05,76.99,1.554,6.8
"2024-01-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,60.24,1198,266,53.02,13.6,1.035,0,30.76,20.91,28.02,22.37,21.68,55.1,1.404,5.825
"2024-01-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.8,48.15,1527,387,68.81,19.28,1.377,0,34.06,21.47,28.95,22.79,49.89,43.94,1,5
"2024-01-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,54.9,1513,272.7,70.63,14.74,1.01,0,31.92,21.07,27.31,22.48,144,68.7,0.709,4.475
"2024-01-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,54.42,1575,361.4,73.66,18.26,1.179,0,32.93,22.06,29.25,23.12,53.49,88.1,1.165,5.525
"2024-01-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,65.21,1368,354.1,64.96,18.05,1.191,0,32.39,21.59,29.31,22.81,230.5,89.7,0.918,4.925
"2024-01-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,62.59,1422,257.8,65.16,13.82,0.922,0,33.72,24.26,29.93,25.24,177.3,91.1,1.033,4.925
"2024-01-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,61.53,1394,370.7,65.16,18.77,1.245,1.016,34.88,25.01,30.86,26.32,101.6,76.35,1.311,5.975
"2024-01-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,42.48,1581,407,75.69,20.63,1.2,3.302,34.04,21.76,28.61,22.9,100.1,68.04,1.19,5.375
"2024-01-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,47.57,1300,412.9,60.31,20.67,1.427,2.54,37.36,23.26,31.21,24.4,159.9,87.2,1.658,6.35
"2024-01-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.5,62.96,1461,341.5,68.3,17.71,1.199,3.302,31.69,22.86,28.03,23.62,152.9,27.53,1.194,4.7
"2024-01-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,77.79,1540,212.5,69.11,12.14,0.665,33.53,29.96,20.26,26.17,20.96,144.8,35.09,1.334,7.925
"2024-01-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,62.93,1529,241.1,72.86,12.92,0.812,23.62,26.33,18.94,22.3,19.88,155.4,19.89,1.877,6.275
"2024-01-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,59.98,1507,358.3,71.94,18.44,1.233,4.826,27.65,17.23,22.67,17.76,157.8,16.48,1.654,6.125
"2024-01-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.2,48.41,1585,383.2,73.56,19.14,1.342,0.254,28.74,17.11,24.08,17.67,161.8,18.9,1.17,5.225
"2024-01-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.7,52.4,1481,442.3,69.21,22.07,1.597,0,29.55,16.56,26.63,18.21,126.7,39.35,1.271,5.525
"2024-01-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,51.6,1276,435.7,61.52,21.68,1.56,0,31.74,18.62,28.13,20.45,160.8,53.75,1.063,5.525
"2024-01-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,62.55,1507,367.9,71.13,18.61,1.186,0.762,30.66,20.82,26.25,22.07,164,33.25,1.493,5.825
"2024-01-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.5,55.98,1731,290.5,78.92,15.05,1.038,0,28.03,19.59,24.45,20.49,164,32.47,1.181,4.475
"2024-01-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.9,57.12,1527,384.2,72.15,19.44,1.336,0,29.68,17.94,25.53,18.5,151.7,47.9,1.119,4.775
"2024-01-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,52.12,1278,428.8,62.03,21.3,1.513,0,30.35,17.49,27.9,19.07,120.6,78.46,1.37,5.975
"2024-01-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,60.48,1442,364.4,65.16,18.22,1.215,0,31.51,20.22,28.36,21.43,2.525,69.06,1.502,6.275
"2024-01-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,55.74,1351,421,64.15,20.69,1.375,0,32.99,21,29.06,22.68,8.3,85.7,1.432,7.25
"2024-01-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,57.98,1410,407.6,66.79,20.34,1.344,0,32.31,19.87,28.35,21.36,77.74,70.39,1.376,6.2
"2024-01-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,56.78,1332,402.5,65.16,20.33,1.371,0,33.07,19.98,28.83,21.63,107.8,56.9,1.389,6.35
"2024-01-31",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,52.01,1377,407.1,64.45,20.35,1.351,1.016,31.29,20.24,27.49,21.85,124.4,57.45,1.202,6.2
"2024-02-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.5,64.08,1562,375.7,71.23,18.99,1.225,2.032,30.34,20.1,26.85,21.54,138.9,48.68,1.207,6.725
"2024-02-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,53,1617,318.7,73.26,16.46,1.156,2.286,30.46,19.87,26.63,21.21,126.2,43.8,1.19,5.6
"2024-02-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,57.2,1319,417.6,63.75,21.01,1.453,0.254,30.85,20.76,27.87,21.97,103.3,78.69,1.572,6.875
"2024-02-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,52.05,1385,417,65.67,20.65,1.421,0,32.78,20.61,29.31,22.21,90.5,79.21,1.453,6.125
"2024-02-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99,63.73,1478,352.4,67.39,18.05,1.113,0.508,31.62,23.6,28.65,24.94,84.4,92.7,1.344,6.05
"2024-02-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,63.83,1457,397.3,67.69,20.2,1.321,1.524,31,19.98,27.76,21.97,146.8,61.14,1.14,5.825
"2024-02-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,58.36,1300,406.3,62.03,20.42,1.431,0,33.93,18.59,29.15,20.6,140.5,73.14,1.627,6.2
"2024-02-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.8,58.96,1376,351.8,62.94,18.14,1.111,0,32.36,23.32,28.14,24.6,160.3,33.33,1.106,4.85
"2024-02-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,60.83,1365,351.3,64.76,17.78,1.19,3.81,33.48,22.43,29.7,24.26,65.11,89.1,1.516,6.125
"2024-02-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,63.87,1318,282.1,63.04,15.12,0.871,1.27,30.7,20.76,25.37,21.54,164.4,69.8,1.625,7.25
"2024-02-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.4,54.7,1565,322.4,73.86,16.85,1.068,0.254,30.4,19.57,25.23,20.13,153.5,20.76,1.153,4.775
"2024-02-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,92.6,50.7,1421,403.5,65.57,20.09,1.362,0,31.53,20.94,27.45,21.82,127,46.16,1.269,5.75
"2024-02-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.1,48.79,1341,392.6,62.84,19.62,1.355,0,30.85,20.14,28.42,22.54,19.42,71.89,1.233,6.2
"2024-02-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.7,45.72,1134,417,56.46,20.64,1.441,0,32.24,18.71,29.73,21.15,84.6,62.33,1.173,5.675
"2024-02-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,48.41,1272,404.2,62.13,20.09,1.364,1.016,35.89,22.65,31.85,25.24,9.5,82.7,2.118,7.175
"2024-02-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.3,46.65,1084,387,55.05,19.35,1.237,0,37.51,26.12,32.49,27.2,40.95,65.89,2.065,6.875
"2024-02-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.7,66.84,1367,327,62.33,16.38,1.036,0,33.44,22.55,28.58,23.51,148.5,42.69,1.288,5.15
"2024-02-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98,66.23,1394,263.6,65.77,14.19,0.765,0,31.75,22.41,26.69,23.23,166.1,44.59,1.45,4.325
"2024-02-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,62.16,1375,389.8,64.96,19.83,1.281,1.27,32.63,22.64,27.43,23.3,158.1,29.27,1.454,4.925
"2024-02-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,57.82,1418,353.9,66.07,18.13,1.116,0,32.33,22.82,28.81,24.27,116.7,62.95,1.433,6.5
"2024-02-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.4,51.92,1384,312.1,63.44,15.52,1.077,0,32.67,20.79,29.05,22.27,28.15,84.1,1.352,6.275
"2024-02-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.9,61.1,1349,266.3,58.18,13.44,0.86,0,32.53,23.29,28.95,24.17,34.08,68.43,1.254,5.9
"2024-02-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.3,53.43,1279,342,57.88,17.02,1.053,0,34.25,22.01,29.48,23.48,8.14,46.61,1.27,6.275
"2024-02-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.3,45.73,1130,352.5,55.86,17.88,1.217,0,36.37,22.29,30.07,23.05,10.67,41.73,1.777,7.1
"2024-02-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,41.98,991,376.8,49.89,18.55,1.268,0.254,38.64,23.25,31.21,23.98,60.5,80.1,1.778,6.575
"2024-02-26","normal",0,0,0,0,NA,0,0,0,0,0,0,0,100,68.89,1388,222,69.63,12.71,0.793,28.96,26.58,19.28,NA,NA,161.7,37.67,1.898,5.9
"2024-02-27","normal",0,0,0,0,NA,0,0,0,0,0,0,0,100,65.74,1417,244.6,67.09,13.54,0.781,3.302,27.22,18.39,NA,NA,157.5,21.93,1.215,4.925
"2024-02-28","normal",0,0,0,0,NA,0,0,0,0,0,0,0,98.7,49.51,1488,347.8,70.12,17.89,1.138,0,28.87,18.27,NA,NA,154.8,18.69,1.447,5.3
"2024-02-29","normal",0,0,0,0,NA,0,0,0,0,0,0,0,98,52.97,1336,307.7,64.86,16.01,1.004,1.27,29.35,17.97,NA,NA,153.3,20.48,1.055,4.175
"2024-03-01","normal",0,0,0,0,NA,0,0,0,0,0,0,0,99.3,53.81,1425,352,67.09,17.84,1.19,0,31.18,18.95,NA,NA,140.1,53.68,1.179,5.825
"2024-03-02","normal",0,0,0,0,NA,0,0,0,0,0,0,0,100,51.45,1251,368.7,59.5,18.28,1.223,0,32.7,18.78,NA,NA,119.5,88.9,1.491,7.1
"2024-03-03","normal",0,0,0,0,NA,0,0,0,0,0,0,0,100,57.98,1291,359.1,59.4,17.9,1.161,0,32.79,21.98,NA,NA,116.4,59.12,1.19,5.15
"2024-03-04","normal",0,0,0,0,NA,0,0,0,0,0,0,0,100,52.81,1234,364.9,58.28,18.19,1.203,0,33.53,21.49,NA,NA,23.33,95.3,1.666,7.1
"2024-03-05","normal",0,0,0,0,NA,0,0,0,0,0,0,0,99.3,45.41,956,370.6,48.37,18.11,1.214,0,37.66,23.82,NA,NA,16.76,58.75,1.975,6.65
"2024-03-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,95.1,56.62,1211,336,55.65,16.96,1.084,0,31.56,23.37,27.7,23.8,161.8,47.56,1.488,5.675
"2024-03-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,66.79,1373,190.3,60.61,10.73,0.683,19.56,32.18,21.49,27.28,22.86,148.8,63.69,0.887,5.225
"2024-03-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,49.22,976,374.5,50.29,18.85,1.258,0.508,36.38,21.63,28.64,22.21,170.2,67.26,1.531,6.5
"2024-03-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,65.42,1068,362.7,55.25,18.46,1.236,0,31.46,23.83,28.31,24.19,158.4,30.64,1.327,5.6
"2024-03-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,59.22,1140,367.1,55.05,18.34,1.209,0,33.94,23.87,30.23,24.96,122.9,61.16,1.359,5.825
