"Plot Title: Manz. Office"
"#","Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20112199, SEN S/N: 20112199)","Coupler Detached (LGR S/N: 20112199)","Coupler Attached (LGR S/N: 20112199)","Host Connected (LGR S/N: 20112199)","End Of File (LGR S/N: 20112199)","Coupler Detached (LGR S/N: 20112167)","Coupler Attached (LGR S/N: 20112167)","Host Connected (LGR S/N: 20112167)","End Of File (LGR S/N: 20112167)"
1388,21/09/16 06:40:44 PM,343.154,,,,,,,,
1389,21/09/16 06:43:23 PM,343.408,,,,,,,,
1390,21/09/16 06:46:48 PM,343.662,,,,,,,,
1391,21/09/16 06:49:41 PM,343.916,,,,,,,,
1392,21/09/16 06:51:34 PM,344.170,,,,,,,,
1393,21/09/16 06:54:13 PM,344.424,,,,,,,,
1394,21/09/16 06:56:23 PM,344.678,,,,,,,,
1395,21/09/16 06:58:09 PM,344.932,,,,,,,,
1396,21/09/16 06:59:46 PM,345.186,,,,,,,,
1397,21/09/16 07:02:32 PM,345.440,,,,,,,,
1398,21/09/16 07:05:38 PM,345.694,,,,,,,,
1399,21/09/16 07:08:09 PM,345.948,,,,,,,,
1400,21/09/16 07:09:56 PM,346.202,,,,,,,,
1401,21/09/16 07:13:30 PM,346.456,,,,,,,,
1402,21/09/16 07:20:07 PM,346.710,,,,,,,,
1403,21/09/16 07:23:42 PM,346.964,,,,,,,,
1404,21/09/16 07:27:54 PM,347.218,,,,,,,,
1405,21/09/16 07:46:05 PM,347.472,,,,,,,,
1406,21/09/16 08:07:01 PM,347.726,,,,,,,,
1407,21/09/16 08:13:18 PM,347.980,,,,,,,,
1408,21/09/16 11:54:18 PM,348.234,,,,,,,,
1409,21/09/17 12:01:53 AM,348.488,,,,,,,,
1410,21/09/17 12:20:53 AM,348.742,,,,,,,,
1411,21/09/17 02:02:49 AM,348.996,,,,,,,,
1412,21/09/17 02:15:57 AM,349.250,,,,,,,,
1413,21/09/17 03:13:58 AM,349.504,,,,,,,,
1414,21/09/17 09:46:37 AM,,,,,,,Logged,,
1415,21/09/17 09:46:44 AM,,,,,,,,Logged,
1416,21/09/17 09:47:25 AM,,,,,,Logged,,,
1417,21/09/17 02:17:50 PM,349.758,,,,,,,,
1418,21/09/17 10:25:39 PM,350.012,,,,,,,,
1419,21/09/17 10:26:37 PM,350.266,,,,,,,,
1420,21/09/17 10:27:43 PM,350.520,,,,,,,,
1421,21/09/20 07:26:36 PM,350.774,,,,,,,,
1422,21/09/21 01:14:47 AM,351.028,,,,,,,,
1423,21/09/29 01:50:44 AM,351.282,,,,,,,,
1424,21/09/29 11:14:25 AM,351.536,,,,,,,,
1425,21/09/30 03:02:01 AM,351.790,,,,,,,,
1426,21/09/30 03:18:07 AM,352.044,,,,,,,,
1427,21/10/02 01:41:04 AM,352.298,,,,,,,,
1428,21/10/02 02:53:09 AM,352.552,,,,,,,,
1429,21/10/02 03:46:15 AM,352.806,,,,,,,,
1430,21/10/02 04:45:13 AM,353.060,,,,,,,,
1431,21/10/02 06:41:48 AM,353.314,,,,,,,,
1432,21/10/02 06:45:33 AM,353.568,,,,,,,,
1433,21/10/02 06:47:03 AM,353.822,,,,,,,,
1434,21/10/02 06:49:47 AM,354.076,,,,,,,,
1435,21/10/02 07:17:01 AM,354.330,,,,,,,,
1436,21/10/02 07:22:22 AM,354.584,,,,,,,,
1437,21/10/02 07:24:13 AM,354.838,,,,,,,,
1438,21/10/02 07:27:03 AM,355.092,,,,,,,,
1439,21/10/02 07:28:16 AM,355.346,,,,,,,,
1440,21/10/02 07:32:12 AM,355.600,,,,,,,,
1441,21/10/02 07:35:37 AM,355.854,,,,,,,,
1442,21/10/02 07:55:56 AM,356.108,,,,,,,,
1443,21/10/02 08:19:20 AM,356.362,,,,,,,,
1444,21/10/02 08:30:08 AM,356.616,,,,,,,,
1445,21/10/02 08:33:07 AM,356.870,,,,,,,,
1446,21/10/02 08:39:04 AM,357.124,,,,,,,,
1447,21/10/02 12:59:46 PM,357.378,,,,,,,,
1448,21/10/02 04:27:09 PM,357.632,,,,,,,,
1449,21/10/02 04:31:32 PM,357.886,,,,,,,,
1450,21/10/02 04:31:52 PM,358.140,,,,,,,,
1451,21/10/02 04:32:07 PM,358.394,,,,,,,,
1452,21/10/02 04:32:17 PM,358.648,,,,,,,,
1453,21/10/02 04:32:27 PM,358.902,,,,,,,,
1454,21/10/02 04:32:37 PM,359.156,,,,,,,,
1455,21/10/02 04:32:47 PM,359.410,,,,,,,,
1456,21/10/02 04:32:56 PM,359.664,,,,,,,,
1457,21/10/02 04:33:06 PM,359.918,,,,,,,,
1458,21/10/02 04:33:15 PM,360.172,,,,,,,,
1459,21/10/02 04:33:24 PM,360.426,,,,,,,,
1460,21/10/02 04:33:33 PM,360.680,,,,,,,,
1461,21/10/02 04:33:40 PM,360.934,,,,,,,,
1462,21/10/02 04:33:48 PM,361.188,,,,,,,,
1463,21/10/02 04:33:56 PM,361.442,,,,,,,,
1464,21/10/02 04:34:03 PM,361.696,,,,,,,,
1465,21/10/02 04:34:10 PM,361.950,,,,,,,,
1466,21/10/02 04:34:17 PM,362.204,,,,,,,,
1467,21/10/02 04:34:24 PM,362.458,,,,,,,,
1468,21/10/02 04:34:33 PM,362.712,,,,,,,,
1469,21/10/02 04:34:40 PM,362.966,,,,,,,,
1470,21/10/02 04:34:49 PM,363.220,,,,,,,,
1471,21/10/02 04:34:57 PM,363.474,,,,,,,,
1472,21/10/02 04:35:06 PM,363.728,,,,,,,,
1473,21/10/02 04:35:15 PM,363.982,,,,,,,,
1474,21/10/02 04:35:23 PM,364.236,,,,,,,,
1475,21/10/02 04:35:32 PM,364.490,,,,,,,,
1476,21/10/02 04:35:44 PM,364.744,,,,,,,,
1477,21/10/02 04:35:56 PM,364.998,,,,,,,,
1478,21/10/02 04:36:10 PM,365.252,,,,,,,,
1479,21/10/02 04:36:25 PM,365.506,,,,,,,,
1480,21/10/02 04:36:45 PM,365.760,,,,,,,,
1481,21/10/02 04:37:17 PM,366.014,,,,,,,,
1482,21/10/02 04:38:02 PM,366.268,,,,,,,,
1483,21/10/02 04:39:17 PM,366.522,,,,,,,,
1484,21/10/02 04:40:46 PM,366.776,,,,,,,,
1485,21/10/02 04:41:47 PM,367.030,,,,,,,,
1486,21/10/02 04:43:02 PM,367.284,,,,,,,,
1487,21/10/02 04:51:06 PM,367.538,,,,,,,,
1488,21/10/02 05:10:15 PM,367.792,,,,,,,,
1489,21/10/02 05:10:51 PM,368.046,,,,,,,,
1490,21/10/02 05:11:11 PM,368.300,,,,,,,,
1491,21/10/02 05:11:32 PM,368.554,,,,,,,,
1492,21/10/02 05:11:53 PM,368.808,,,,,,,,
1493,21/10/02 05:12:13 PM,369.062,,,,,,,,
1494,21/10/02 05:12:32 PM,369.316,,,,,,,,
1495,21/10/02 05:12:52 PM,369.570,,,,,,,,
1496,21/10/02 05:13:13 PM,369.824,,,,,,,,
1497,21/10/02 05:13:34 PM,370.078,,,,,,,,
1498,21/10/02 05:13:52 PM,370.332,,,,,,,,
1499,21/10/02 05:14:07 PM,370.586,,,,,,,,
1500,21/10/02 05:14:32 PM,370.840,,,,,,,,
1501,21/10/02 05:14:55 PM,371.094,,,,,,,,
1502,21/10/02 05:15:17 PM,371.348,,,,,,,,
1503,21/10/02 05:15:52 PM,371.602,,,,,,,,
1504,21/10/02 05:17:15 PM,371.856,,,,,,,,
1505,21/10/02 05:21:31 PM,372.110,,,,,,,,
1506,21/10/02 05:45:50 PM,372.364,,,,,,,,
1507,21/10/02 05:49:40 PM,372.618,,,,,,,,
1508,21/10/02 05:51:36 PM,372.872,,,,,,,,
1509,21/10/02 05:52:20 PM,373.126,,,,,,,,
1510,21/10/02 05:53:05 PM,373.380,,,,,,,,
1511,21/10/02 05:53:49 PM,373.634,,,,,,,,
1512,21/10/02 05:54:47 PM,373.888,,,,,,,,
1513,21/10/02 05:56:09 PM,374.142,,,,,,,,
1514,21/10/02 05:59:12 PM,374.396,,,,,,,,
1515,21/10/02 06:02:33 PM,374.650,,,,,,,,
1516,21/10/02 06:05:56 PM,374.904,,,,,,,,
1517,21/10/02 06:10:31 PM,375.158,,,,,,,,
1518,21/10/02 06:16:14 PM,375.412,,,,,,,,
1519,21/10/02 06:28:32 PM,375.666,,,,,,,,
1520,21/10/02 06:37:34 PM,375.920,,,,,,,,
1521,21/10/02 06:39:52 PM,376.174,,,,,,,,
1522,21/10/02 06:43:14 PM,376.428,,,,,,,,
1523,21/10/02 06:47:28 PM,376.682,,,,,,,,
1524,21/10/02 07:12:44 PM,376.936,,,,,,,,
1525,21/10/02 07:15:50 PM,377.190,,,,,,,,
1526,21/10/02 07:18:31 PM,377.444,,,,,,,,
1527,21/10/02 07:26:08 PM,377.698,,,,,,,,
1528,21/10/02 07:41:07 PM,377.952,,,,,,,,
1529,21/10/02 07:48:23 PM,378.206,,,,,,,,
1530,21/10/02 07:53:45 PM,378.460,,,,,,,,
1531,21/10/02 07:54:12 PM,378.714,,,,,,,,
1532,21/10/02 07:54:34 PM,378.968,,,,,,,,
1533,21/10/02 07:54:59 PM,379.222,,,,,,,,
1534,21/10/02 07:55:28 PM,379.476,,,,,,,,
1535,21/10/02 07:56:03 PM,379.730,,,,,,,,
1536,21/10/02 07:56:49 PM,379.984,,,,,,,,
1537,21/10/02 07:59:38 PM,380.238,,,,,,,,
1538,21/10/02 08:18:56 PM,380.492,,,,,,,,
1539,21/10/02 08:21:00 PM,380.746,,,,,,,,
1540,21/10/02 08:28:08 PM,381.000,,,,,,,,
1541,21/10/03 12:36:18 AM,381.254,,,,,,,,
1542,21/10/03 12:46:20 AM,381.508,,,,,,,,
1543,21/10/03 02:05:28 AM,381.762,,,,,,,,
1544,21/10/03 02:15:00 AM,382.016,,,,,,,,
1545,21/10/03 02:17:33 AM,382.270,,,,,,,,
1546,21/10/03 02:22:54 AM,382.524,,,,,,,,
1547,21/10/03 02:38:37 AM,382.778,,,,,,,,
1548,21/10/03 02:42:42 AM,383.032,,,,,,,,
1549,21/10/03 02:50:00 AM,383.286,,,,,,,,
1550,21/10/03 02:53:44 AM,383.540,,,,,,,,
1551,21/10/03 03:02:42 AM,383.794,,,,,,,,
1552,21/10/03 03:35:55 AM,384.048,,,,,,,,
1553,21/10/03 05:25:59 AM,384.302,,,,,,,,
1554,21/10/03 05:34:48 AM,384.556,,,,,,,,
1555,21/10/03 05:37:32 AM,384.810,,,,,,,,
1556,21/10/03 05:39:29 AM,385.064,,,,,,,,
1557,21/10/03 05:43:41 AM,385.318,,,,,,,,
1558,21/10/03 07:00:29 AM,385.572,,,,,,,,
1559,21/10/03 07:16:38 AM,385.826,,,,,,,,
1560,21/10/03 07:17:24 AM,386.080,,,,,,,,
1561,21/10/03 07:18:14 AM,386.334,,,,,,,,
1562,21/10/03 07:19:37 AM,386.588,,,,,,,,
1563,21/10/03 07:21:18 AM,386.842,,,,,,,,
1564,21/10/03 07:22:25 AM,387.096,,,,,,,,
1565,21/10/03 07:24:23 AM,387.350,,,,,,,,
1566,21/10/03 07:25:50 AM,387.604,,,,,,,,
1567,21/10/03 07:26:57 AM,387.858,,,,,,,,
1568,21/10/03 07:27:53 AM,388.112,,,,,,,,
1569,21/10/03 07:28:38 AM,388.366,,,,,,,,
1570,21/10/03 07:30:18 AM,388.620,,,,,,,,
1571,21/10/03 07:36:32 AM,388.874,,,,,,,,
1572,21/10/03 07:43:58 AM,389.128,,,,,,,,
1573,21/10/03 07:53:07 AM,389.382,,,,,,,,
1574,21/10/03 09:47:59 AM,389.636,,,,,,,,
1575,21/10/03 11:12:59 AM,389.890,,,,,,,,
1576,21/10/03 11:13:58 AM,390.144,,,,,,,,
1577,21/10/03 11:21:32 AM,390.398,,,,,,,,
1578,21/10/03 01:30:45 PM,390.652,,,,,,,,
1579,21/10/03 01:38:43 PM,390.906,,,,,,,,
1580,21/10/03 01:59:22 PM,391.160,,,,,,,,
1581,21/10/03 02:27:05 PM,391.414,,,,,,,,
1582,21/10/04 08:23:24 AM,391.668,,,,,,,,
1583,21/10/06 02:08:02 AM,391.922,,,,,,,,
1584,21/10/06 02:42:48 AM,392.176,,,,,,,,
1585,21/10/06 02:47:54 AM,392.430,,,,,,,,
1586,21/10/06 03:05:39 AM,392.684,,,,,,,,
1587,21/10/06 03:39:33 AM,392.938,,,,,,,,
1588,21/10/06 03:42:37 AM,393.192,,,,,,,,
1589,21/10/06 03:44:14 AM,393.446,,,,,,,,
1590,21/10/06 03:45:06 AM,393.700,,,,,,,,
1591,21/10/06 03:46:50 AM,393.954,,,,,,,,
1592,21/10/06 03:56:33 AM,394.208,,,,,,,,
1593,21/10/06 08:23:52 AM,394.462,,,,,,,,
1594,21/10/06 08:25:27 AM,394.716,,,,,,,,
1595,21/10/06 08:27:27 AM,394.970,,,,,,,,
1596,21/10/06 08:29:16 AM,395.224,,,,,,,,
1597,21/10/06 08:32:59 AM,395.478,,,,,,,,
1598,21/10/06 08:34:38 AM,395.732,,,,,,,,
1599,21/10/06 08:35:31 AM,395.986,,,,,,,,
1600,21/10/06 08:36:22 AM,396.240,,,,,,,,
1601,21/10/06 08:37:08 AM,396.494,,,,,,,,
1602,21/10/06 08:37:58 AM,396.748,,,,,,,,
1603,21/10/06 08:38:46 AM,397.002,,,,,,,,
1604,21/10/06 08:39:33 AM,397.256,,,,,,,,
1605,21/10/06 08:40:19 AM,397.510,,,,,,,,
1606,21/10/06 08:40:55 AM,397.764,,,,,,,,
1607,21/10/06 08:41:38 AM,398.018,,,,,,,,
1608,21/10/06 08:42:54 AM,398.272,,,,,,,,
1609,21/10/06 08:45:13 AM,398.526,,,,,,,,
1610,21/10/06 08:46:49 AM,398.780,,,,,,,,
1611,21/10/06 08:48:02 AM,399.034,,,,,,,,
1612,21/10/06 08:49:21 AM,399.288,,,,,,,,
1613,21/10/06 08:51:27 AM,399.542,,,,,,,,
1614,21/10/06 08:54:32 AM,399.796,,,,,,,,
1615,21/10/06 08:55:59 AM,400.050,,,,,,,,
1616,21/10/06 08:59:07 AM,400.304,,,,,,,,
1617,21/10/06 09:00:22 AM,400.558,,,,,,,,
1618,21/10/06 09:00:56 AM,400.812,,,,,,,,
1619,21/10/06 09:01:28 AM,401.066,,,,,,,,
1620,21/10/06 09:01:49 AM,401.320,,,,,,,,
1621,21/10/06 09:02:03 AM,401.574,,,,,,,,
1622,21/10/06 09:02:17 AM,401.828,,,,,,,,
1623,21/10/06 09:02:28 AM,402.082,,,,,,,,
1624,21/10/06 09:02:42 AM,402.336,,,,,,,,
1625,21/10/06 09:02:58 AM,402.590,,,,,,,,
1626,21/10/06 09:03:10 AM,402.844,,,,,,,,
1627,21/10/06 09:03:22 AM,403.098,,,,,,,,
1628,21/10/06 09:03:35 AM,403.352,,,,,,,,
1629,21/10/06 09:03:47 AM,403.606,,,,,,,,
1630,21/10/06 09:03:59 AM,403.860,,,,,,,,
1631,21/10/06 09:04:11 AM,404.114,,,,,,,,
1632,21/10/06 09:04:22 AM,404.368,,,,,,,,
1633,21/10/06 09:04:35 AM,404.622,,,,,,,,
1634,21/10/06 09:04:45 AM,404.876,,,,,,,,
1635,21/10/06 09:04:55 AM,405.130,,,,,,,,
1636,21/10/06 09:05:06 AM,405.384,,,,,,,,
1637,21/10/06 09:05:15 AM,405.638,,,,,,,,
1638,21/10/06 09:05:24 AM,405.892,,,,,,,,
1639,21/10/06 09:05:33 AM,406.146,,,,,,,,
1640,21/10/06 09:05:42 AM,406.400,,,,,,,,
1641,21/10/06 09:05:51 AM,406.654,,,,,,,,
1642,21/10/06 09:06:00 AM,406.908,,,,,,,,
1643,21/10/06 09:06:10 AM,407.162,,,,,,,,
1644,21/10/06 09:06:19 AM,407.416,,,,,,,,
1645,21/10/06 09:06:28 AM,407.670,,,,,,,,
1646,21/10/06 09:06:38 AM,407.924,,,,,,,,
1647,21/10/06 09:06:48 AM,408.178,,,,,,,,
1648,21/10/06 09:06:58 AM,408.432,,,,,,,,
1649,21/10/06 09:07:08 AM,408.686,,,,,,,,
1650,21/10/06 09:07:18 AM,408.940,,,,,,,,
1651,21/10/06 09:07:28 AM,409.194,,,,,,,,
1652,21/10/06 09:07:38 AM,409.448,,,,,,,,
1653,21/10/06 09:07:48 AM,409.702,,,,,,,,
1654,21/10/06 09:07:58 AM,409.956,,,,,,,,
1655,21/10/06 09:08:08 AM,410.210,,,,,,,,
1656,21/10/06 09:08:18 AM,410.464,,,,,,,,
1657,21/10/06 09:08:28 AM,410.718,,,,,,,,
1658,21/10/06 09:08:40 AM,410.972,,,,,,,,
1659,21/10/06 09:08:52 AM,411.226,,,,,,,,
1660,21/10/06 09:09:06 AM,411.480,,,,,,,,
1661,21/10/06 09:09:19 AM,411.734,,,,,,,,
1662,21/10/06 09:09:34 AM,411.988,,,,,,,,
1663,21/10/06 09:09:50 AM,412.242,,,,,,,,
1664,21/10/06 09:10:06 AM,412.496,,,,,,,,
1665,21/10/06 09:10:23 AM,412.750,,,,,,,,
1666,21/10/06 09:10:39 AM,413.004,,,,,,,,
1667,21/10/06 09:10:56 AM,413.258,,,,,,,,
1668,21/10/06 09:11:12 AM,413.512,,,,,,,,
1669,21/10/06 09:11:28 AM,413.766,,,,,,,,
1670,21/10/06 09:11:45 AM,414.020,,,,,,,,
1671,21/10/06 09:12:03 AM,414.274,,,,,,,,
1672,21/10/06 09:12:20 AM,414.528,,,,,,,,
1673,21/10/06 09:12:36 AM,414.782,,,,,,,,
1674,21/10/06 09:12:52 AM,415.036,,,,,,,,
1675,21/10/06 09:13:09 AM,415.290,,,,,,,,
1676,21/10/06 09:13:28 AM,415.544,,,,,,,,
1677,21/10/06 09:13:50 AM,415.798,,,,,,,,
1678,21/10/06 09:14:13 AM,416.052,,,,,,,,
1679,21/10/06 09:14:41 AM,416.306,,,,,,,,
1680,21/10/06 09:15:26 AM,416.560,,,,,,,,
1681,21/10/06 09:16:05 AM,416.814,,,,,,,,
1682,21/10/06 09:16:28 AM,417.068,,,,,,,,
1683,21/10/06 09:16:45 AM,417.322,,,,,,,,
1684,21/10/06 09:17:11 AM,417.576,,,,,,,,
1685,21/10/06 09:17:39 AM,417.830,,,,,,,,
1686,21/10/06 09:18:09 AM,418.084,,,,,,,,
1687,21/10/06 09:18:40 AM,418.338,,,,,,,,
1688,21/10/06 09:19:18 AM,418.592,,,,,,,,
1689,21/10/06 09:20:17 AM,418.846,,,,,,,,
1690,21/10/06 09:22:00 AM,419.100,,,,,,,,
1691,21/10/06 09:24:47 AM,419.354,,,,,,,,
1692,21/10/06 09:39:52 AM,419.608,,,,,,,,
1693,21/10/06 10:26:18 AM,419.862,,,,,,,,
1694,21/10/06 10:34:50 AM,420.116,,,,,,,,
1695,21/10/06 10:44:39 AM,420.370,,,,,,,,
1696,21/10/06 10:48:36 AM,420.624,,,,,,,,
1697,21/10/06 10:51:23 AM,420.878,,,,,,,,
1698,21/10/06 10:54:31 AM,421.132,,,,,,,,
1699,21/10/06 10:56:13 AM,421.386,,,,,,,,
1700,21/10/06 10:58:25 AM,421.640,,,,,,,,
1701,21/10/06 11:00:07 AM,421.894,,,,,,,,
1702,21/10/06 11:02:34 AM,422.148,,,,,,,,
1703,21/10/06 11:03:59 AM,422.402,,,,,,,,
1704,21/10/06 11:05:27 AM,422.656,,,,,,,,
1705,21/10/06 11:07:03 AM,422.910,,,,,,,,
1706,21/10/06 11:12:00 AM,423.164,,,,,,,,
1707,21/10/06 11:21:59 AM,423.418,,,,,,,,
1708,21/10/08 06:38:12 PM,423.672,,,,,,,,
1709,21/10/08 06:39:10 PM,423.926,,,,,,,,
1710,21/10/08 06:39:44 PM,424.180,,,,,,,,
1711,21/10/08 06:40:17 PM,424.434,,,,,,,,
1712,21/10/08 06:41:04 PM,424.688,,,,,,,,
1713,21/10/08 06:42:52 PM,424.942,,,,,,,,
1714,21/10/08 06:44:32 PM,425.196,,,,,,,,
1715,21/10/08 07:21:53 PM,425.450,,,,,,,,
1716,21/10/08 07:24:20 PM,425.704,,,,,,,,
1717,21/10/08 07:25:01 PM,425.958,,,,,,,,
1718,21/10/08 07:25:54 PM,426.212,,,,,,,,
1719,21/10/08 07:27:22 PM,426.466,,,,,,,,
1720,21/10/08 07:33:09 PM,426.720,,,,,,,,
1721,21/10/10 05:47:09 AM,426.974,,,,,,,,
1722,21/10/10 05:53:26 AM,427.228,,,,,,,,
1723,21/10/10 05:54:29 AM,427.482,,,,,,,,
1724,21/10/10 06:17:21 AM,427.736,,,,,,,,
1725,21/10/10 06:44:56 AM,427.990,,,,,,,,
1726,21/10/10 07:21:47 AM,428.244,,,,,,,,
1727,21/10/10 08:06:05 AM,428.498,,,,,,,,
1728,21/10/10 09:54:38 AM,428.752,,,,,,,,
1729,21/10/10 03:20:36 PM,429.006,,,,,,,,
1730,21/10/10 03:55:20 PM,429.260,,,,,,,,
1731,21/10/10 03:58:43 PM,429.514,,,,,,,,
1732,21/10/10 04:26:58 PM,429.768,,,,,,,,
1733,21/10/10 04:29:39 PM,430.022,,,,,,,,
1734,21/10/14 01:13:40 PM,,,Logged,,,,,,
1735,21/10/14 01:14:41 PM,,,,Logged,,,,,
1736,21/10/14 01:14:47 PM,430.022,,,,Logged,,,,
1737,21/10/15 12:03:44 PM,,,,,,,Logged,,
1738,21/10/15 12:04:02 PM,,,,,,,,Logged,
1739,21/10/15 12:04:11 PM,,,,,,,,,Logged
