"Plot Title: Mseleni TC"
"#","Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20112167, SEN S/N: 20112167)","Coupler Detached (LGR S/N: 20112167)","Coupler Attached (LGR S/N: 20112167)","Host Connected (LGR S/N: 20112167)","Stopped (LGR S/N: 20112167)","End Of File (LGR S/N: 20112167)"
435,19/07/08 02:51:40 PM,,,Logged,Logged,,
436,19/07/08 02:52:29 PM,,Logged,,,,
437,19/07/08 02:52:39 PM,,,Logged,,,
438,19/07/08 02:52:42 PM,,,,Logged,,
439,19/07/08 02:54:10 PM,,Logged,,,,
440,19/07/25 11:13:53 AM,106.934,,,,,
441,19/07/25 11:13:55 AM,107.188,,,,,
442,19/07/27 05:07:25 AM,107.442,,,,,
443,19/08/09 08:09:50 PM,107.696,,,,,
444,19/08/09 08:19:05 PM,107.950,,,,,
445,19/08/09 09:20:12 PM,108.204,,,,,
446,19/08/13 12:32:13 PM,108.458,,,,,
447,19/08/13 12:32:44 PM,108.712,,,,,
448,19/08/13 12:32:59 PM,108.966,,,,,
449,19/08/13 12:33:20 PM,109.220,,,,,
450,19/08/13 12:33:47 PM,109.474,,,,,
451,19/08/13 12:34:10 PM,109.728,,,,,
452,19/08/13 12:34:40 PM,109.982,,,,,
453,19/08/13 12:35:52 PM,110.236,,,,,
454,19/08/13 12:52:17 PM,110.490,,,,,
455,19/08/16 10:20:15 AM,,,Logged,,,
456,19/08/16 10:20:22 AM,,,,Logged,,
457,19/08/16 10:20:48 AM,,Logged,,,,
458,19/08/16 10:22:12 AM,110.744,,,,,
459,19/08/16 10:22:53 AM,110.998,,,,,
460,19/08/17 09:22:52 PM,111.252,,,,,
461,19/08/17 09:44:30 PM,111.506,,,,,
462,19/08/17 10:35:41 PM,111.760,,,,,
463,19/08/17 10:51:23 PM,112.014,,,,,
464,19/08/18 12:11:58 AM,112.268,,,,,
465,19/09/03 12:30:41 PM,112.522,,,,,
466,19/09/05 07:34:06 PM,112.776,,,,,
467,19/09/05 08:00:16 PM,113.030,,,,,
468,19/09/05 08:10:33 PM,113.284,,,,,
469,19/09/05 08:18:45 PM,113.538,,,,,
470,19/09/05 08:22:13 PM,113.792,,,,,
471,19/09/05 08:28:03 PM,114.046,,,,,
472,19/09/05 08:51:00 PM,114.300,,,,,
473,19/09/05 08:52:34 PM,114.554,,,,,
474,19/09/05 08:53:36 PM,114.808,,,,,
475,19/09/05 08:56:19 PM,115.062,,,,,
476,19/09/05 09:00:21 PM,115.316,,,,,
477,19/09/05 09:13:14 PM,115.570,,,,,
478,19/09/06 01:01:12 AM,115.824,,,,,
479,19/09/06 01:08:17 AM,116.078,,,,,
480,19/09/06 01:56:52 AM,116.332,,,,,
481,19/09/06 04:34:25 AM,116.586,,,,,
482,19/09/06 08:54:11 AM,116.840,,,,,
483,19/09/06 09:07:29 AM,117.094,,,,,
484,19/09/06 10:17:59 AM,117.348,,,,,
485,19/09/06 10:23:30 AM,117.602,,,,,
486,19/09/06 11:14:18 AM,117.856,,,,,
487,19/09/06 11:20:31 AM,118.110,,,,,
488,19/09/06 11:25:00 AM,118.364,,,,,
489,19/09/06 11:26:49 AM,118.618,,,,,
490,19/09/06 11:28:04 AM,118.872,,,,,
491,19/09/06 11:43:18 AM,119.126,,,,,
492,19/09/06 12:35:25 PM,119.380,,,,,
493,19/09/06 12:37:23 PM,119.634,,,,,
494,19/09/06 01:07:44 PM,119.888,,,,,
495,19/09/06 01:38:50 PM,120.142,,,,,
496,19/09/09 09:47:36 AM,120.396,,,,,
497,19/09/09 09:47:39 AM,120.650,,,,,
498,19/09/09 09:47:42 AM,120.904,,,,,
499,19/09/11 10:48:07 AM,,,Logged,,,
500,19/09/11 10:48:15 AM,,,,Logged,,
