# Citation link: https://doi.org/10.15493/OBS.MONITOR.39744624?referrer=observationmonitor.saeon.ac.za
# Data for daily on Ezibomvini AWS
Timestamp,humid_rel_max,humid_rel_min,rad_short_in_avg,rad_short_in_max,rad_short_in_tot,rain_tot,temp_air_avg,temp_air_max,temp_air_min,temp_dew_point_avg,temp_dew_point_max,temp_dew_point_min,wind_dir_avg,wind_speed_avg,wind_speed_max,wind_speed_min,Latitude,Longitude
,pcnt,pcnt,w_per_m2,w_per_m2,mj_per_m2,mm,deg_c,deg_c,deg_c,deg_c,deg_c,deg_c,deg,m_per_sec,m_per_sec,m_per_sec,,
2024-08-04T00:00:00,90.8,18.79,194.6425,736.195,16.81711,0,14.46,24.29,8.37,4.266,8.31,-1.533,110.6,1.038,4.8,0,-28.864360,29.395070
2024-08-05T00:00:00,63.3,21.63,130.9878,591.5648,11.31721,0,17.43,28.56,7.845,2.774,6.412,-1.517,333.1,1.905,11.82,0.01,-28.864360,29.395070
2024-08-06T00:00:00,82.7,25.86,184.3652,808.6978,15.92897,1.016,14.17,19.73,7.96,6.049,9.46,-0.456,97,1.887,8.69,0,-28.864360,29.395070
2024-08-07T00:00:00,96.6,29.49,198.9722,737.7039,17.1912,0,12.5,21.54,4.187,4.035,8.58,0.785,148.1,1.034,5.14,0,-28.864360,29.395070
2024-08-08T00:00:00,73.09,16.95,214.9749,761.5855,18.57361,0,15.26,25.36,5.573,0.404,4.558,-4.822,104.4,0.981,4.76,0,-28.864360,29.395070
2024-08-09T00:00:00,48.04,18.45,215.9636,735.0844,18.65861,0,19.07,28.81,7.239,0.274,6.387,-5.147,328.7,2.116,10.65,0.01,-28.864360,29.395070
2024-08-10T00:00:00,78.06,5.094,243.1921,845.493,21.01131,0,22.39,31.11,12,-0.442,9.79,-13.36,300.4,3.494,14.88,0,-28.864360,29.395070
2024-08-11T00:00:00,86,11.42,246.1942,819.4821,21.26921,0,18.58,29.17,7.536,0.746,8.9,-4.809,316.1,2.747,13.16,0.01,-28.864360,29.395070
2024-08-12T00:00:00,46.95,8.05,218.1008,935.3441,18.84369,0,19.98,29.44,8.3,-4.056,1.139,-9.22,357.9,2.386,11.97,0,-28.864360,29.395070
2024-08-13T00:00:00,95.6,36.33,171.0965,1026.727,14.78034,0,13.01,19.32,6.62,7.06,9.38,0.905,64.34,1.282,8.14,0,-28.864360,29.395070
2024-08-14T00:00:00,96.6,13.29,193.5568,906.5298,16.72273,0,16.86,27.16,6.35,2.732,10.06,-7.262,357.6,1.999,11.46,0,-28.864360,29.395070
2024-08-15T00:00:00,56.2,3.018,230.1453,843.785,19.88432,0,20.39,25.91,12,-12.78,3.621,-23.38,257.3,4.395,15.08,0.01,-28.864360,29.395070
2024-08-16T00:00:00,85.7,25.47,175.1435,806.9821,15.13222,0,13.77,22.32,6.913,3.94,9.06,-1.972,98.7,1.213,5.1,0.01,-28.864360,29.395070
2024-08-17T00:00:00,82.8,12.65,207.421,939.2962,17.91952,0,15.08,24.74,4.499,-0.357,7.979,-8.11,115.8,1.287,6,0.01,-28.864360,29.395070
2024-08-18T00:00:00,39.88,7.28,256.594,917.4749,22.15946,0,18.97,29.62,9.06,-5.647,0.205,-10.12,20.01,1.198,7.01,0.01,-28.864360,29.395070
2024-08-19T00:00:00,73.93,8.81,230.7624,800.7551,19.93326,0,19.87,29.8,9.62,-4.091,8.22,-7.845,93.5,1.167,6.16,0.01,-28.864360,29.395070
2024-08-20T00:00:00,92.4,21.22,241.0988,851.5285,20.8184,0,15.78,24.68,7.608,5.821,10.48,0.137,89,1.115,5.09,0,-28.864360,29.395070
2024-08-21T00:00:00,79.19,14.09,249.8681,857.0202,21.57611,0,18.75,29.51,7.917,2.616,9.56,-2.341,93.3,1.097,7.99,0,-28.864360,29.395070
2024-08-22T00:00:00,44.95,7.412,253.7231,853.0068,21.91533,0,20.76,32.18,9.23,-2.49,3.286,-7.442,25.29,1.807,11.21,0,-28.864360,29.395070
2024-08-23T00:00:00,78.18,22.18,98.09689,711.1491,8.473216,0,12.42,18.14,8.81,5.642,9.4,-3.912,99.3,1.808,7.84,0.01,-28.864360,29.395070
2024-08-24T00:00:00,81.4,42.49,226.1964,812.8185,19.53907,0,12.76,20.16,7.677,5.623,7.84,3.542,85.4,1.372,6.87,0.01,-28.864360,29.395070
2024-08-25T00:00:00,87,14.99,226.3886,811.0492,19.55952,0,17.61,28.78,6.518,3.435,9.19,-0.792,343.4,2.401,12.6,0,-28.864360,29.395070
2024-08-26T00:00:00,80.6,17.53,215.7561,772.8676,18.64133,0,19.24,28.84,11.31,2.881,9.08,-0.371,43.73,2.302,11.41,0.01,-28.864360,29.395070
2024-08-27T00:00:00,94.2,8.47,233.9898,848.4801,20.21672,0,18.94,30.26,8.35,1.79,10.59,-7.338,342.1,2.275,11.3,0,-28.864360,29.395070
2024-08-28T00:00:00,26.1,6.697,241.0963,856.4457,20.83048,0,23.05,31.79,12.68,-7.29,-4.93,-9.6,331.1,3.171,13.14,0.02,-28.864360,29.395070
2024-08-29T00:00:00,80.8,7.943,235.1332,826.452,20.31528,0,20.28,28.05,11.99,-0.996,10.25,-12.93,120.3,2.583,9.9,0.01,-28.864360,29.395070
2024-08-30T00:00:00,97,63.53,48.49835,317.4313,4.190063,0.254,8.53,12.03,4.401,5.223,8.91,2.718,106.5,2.328,7.48,0.01,-28.864360,29.395070
2024-08-31T00:00:00,97.3,58.95,137.5006,1153.787,11.88005,0,8.73,13.82,4.486,5.41,6.973,4.038,74.2,1.381,5.61,0,-28.864360,29.395070
2024-09-01T00:00:00,94.6,36.07,229.9457,1135.964,19.86684,0,12.51,20.94,5.616,5.75,7.263,4.31,34.59,1.163,6.35,0,-28.864360,29.395070
2024-09-02T00:00:00,88.7,20.78,255.8755,873.2733,22.10713,0,16.38,27.23,5.869,4.643,8.39,2.146,114.9,1.335,6.34,0,-28.864360,29.395070
2024-09-03T00:00:00,77.04,26.04,263.6447,878.0143,22.77785,0,18.12,26.28,10.55,5.988,10,3.239,92.9,1.623,6.45,0,-28.864360,29.395070
2024-09-04T00:00:00,95.2,16.67,242.5291,901.2755,20.95281,0,17.89,29,9.71,7.398,13.04,0.482,73.81,1.103,5.31,0,-28.864360,29.395070
2024-09-05T00:00:00,58.38,10.77,272.9022,898.2578,23.57411,0,21.86,31.46,10.86,1.066,7.544,-3.205,6.772,1.872,9.98,0,-28.864360,29.395070
2024-09-06T00:00:00,64.96,10.01,266.6158,940.5447,23.0356,0.254,22.52,30.86,14.15,-0.607,7.947,-4.891,339.5,3.1,11.79,0.01,-28.864360,29.395070
2024-09-07T00:00:00,89.2,41.91,209.5484,932.8547,18.10456,0,15.92,22.87,10.31,9.55,10.95,5.761,81.6,1.673,8.33,0.01,-28.864360,29.395070
2024-09-08T00:00:00,87.8,12.3,236.2749,866.7322,20.4132,0,20.13,30.17,12.96,5.381,12.15,-2.732,2.352,2.293,11.1,0.01,-28.864360,29.395070
2024-09-09T00:00:00,84.4,10.7,264.8561,872.4996,22.87668,0,19.6,31.67,9.81,4.877,10.77,-3.599,292.9,2.925,14.11,0.01,-28.864360,29.395070
2024-09-10T00:00:00,94.5,73.41,93.72162,361.5795,8.092018,0.254,9.2,13.26,6.758,6.662,9.31,5.199,92,1.717,6.15,0.02,-28.864360,29.395070
2024-09-11T00:00:00,96.5,65.41,142.4401,714.1056,12.30198,0.254,9.35,13.42,6.505,6.416,7.525,5.366,36.71,1.082,4.4,0,-28.864360,29.395070
2024-09-12T00:00:00,90.6,24.22,229.3427,938.1014,19.81337,0,16.97,30.09,7.789,9.24,12.32,6.292,317.2,1.748,9.24,0,-28.864360,29.395070
2024-09-13T00:00:00,91.8,25.93,185.6289,996.22,16.03778,0,20.88,30.57,12.27,10.62,14.2,7.362,331,2.063,12.65,0,-28.864360,29.395070
2024-09-14T00:00:00,68.18,13.02,234.162,848.9089,20.23159,0,23.73,34.09,13.91,6.474,10.88,0.339,337.1,2.653,11.56,0.01,-28.864360,29.395070
2024-09-15T00:00:00,91.2,33.71,188.5884,1022.093,16.29347,0.762,18.23,27.09,10.7,9.24,12.54,4.478,86.4,1.704,8.71,0.01,-28.864360,29.395070
2024-09-16T00:00:00,95.9,64.26,121.2489,1020.301,10.47542,0.762,15.71,20.33,12.91,12.93,15.13,11.87,108.9,1.522,6.04,0,-28.864360,29.395070
2024-09-17T00:00:00,93.7,49.84,161.2296,945.393,13.92975,0,16.88,23.24,12.77,12.72,14.39,10.64,89,1.656,7.66,0,-28.864360,29.395070
2024-09-18T00:00:00,98.5,69.46,59.46348,728.7579,5.137228,21.08,15.64,20.17,12.45,14.35,16.44,11.21,76.96,1.309,15.2,0.01,-28.864360,29.395070
2024-09-19T00:00:00,97.7,26.85,267.4958,930.848,23.11137,1.524,18.68,28.04,10.84,9.73,14.21,4.945,124.5,1.361,6.87,0,-28.864360,29.395070
2024-09-20T00:00:00,74.12,39.61,256.4101,927.8533,22.15383,0,16.23,24.11,8.92,7.658,13.17,4.082,103.6,2.84,11.13,0.02,-28.864360,29.395070
2024-09-21T00:00:00,98.4,58.77,37.48333,177.7873,3.236948,26.42,5.703,8.93,0.064,2.838,5.319,-0.351,133.9,1.886,8.45,0.01,-28.864360,29.395070
2024-09-22T00:00:00,98.5,85.6,61.37959,629.011,5.302583,24.38,3.666,7.154,0.304,2.752,5.591,0.014,256.1,1.101,3.87,0,-28.864360,29.395070
2024-09-23T00:00:00,95.2,54.62,198.0069,1360.718,17.1076,0,9.83,15.39,5.445,5.894,8.33,4.278,22.36,1.181,6.22,0,-28.864360,29.395070
2024-09-24T00:00:00,92.9,46.94,206.9678,1181.222,17.88202,0,12.76,20.24,6.857,7.527,10.74,5.606,8.65,0.968,5.74,0,-28.864360,29.395070
2024-09-25T00:00:00,91.7,36.04,245.4067,991.9385,21.20289,0,17.59,26.5,7.365,9.21,12.08,5.507,315.7,1.827,9.81,0.01,-28.864360,29.395070
2024-09-26T00:00:00,66.17,11.19,294.4624,1001.765,25.44155,0,22.28,30.3,13.89,2.538,9.39,-4.052,13.36,1.576,9.03,0.01,-28.864360,29.395070
2024-09-27T00:00:00,92,4.881,251.2372,1216.67,21.70664,0,19.17,31.56,10.8,3.682,12.44,-14.73,330,2.535,12.26,0,-28.864360,29.395070
2024-09-28T00:00:00,93.5,40.48,269.3286,1233.221,23.26972,0,16.36,23.55,11.42,9.83,11.69,7.157,85.6,1.681,7.41,0,-28.864360,29.395070
2024-09-29T00:00:00,92.5,25.48,211.3493,1057.556,18.24705,0,18.66,28.25,10.01,9.4,12.97,5.298,351.8,1.595,15.38,0.01,-28.864360,29.395070
2024-09-30T00:00:00,79.57,26.52,283.6237,1071.909,24.50225,0,21.07,30.34,13.22,9.69,13.05,6.392,33.88,3.083,13.05,0.01,-28.864360,29.395070
2024-10-01T00:00:00,96.6,8.06,305.574,1420.177,26.38968,0.508,14.46,22.58,10.05,0.456,12.15,-15.42,60.83,3.514,13.54,0.07,-28.864360,29.395070
2024-10-02T00:00:00,82.1,22.58,343.84,1124.007,29.69712,0,11.85,18.79,5.306,-0.937,5.21,-9.43,106,2.01,9.02,0.01,-28.864360,29.395070
2024-10-03T00:00:00,87.2,44.57,157.2831,1184.202,13.58863,0,10.72,15.86,5.955,4.834,8.03,3.165,102.2,1.319,6.87,0,-28.864360,29.395070
2024-10-04T00:00:00,90.8,45.42,189.3947,1230.525,16.36351,0,12.8,18.82,9.3,6.984,8.27,4.951,57.75,1.29,5.09,0.01,-28.864360,29.395070
2024-10-05T00:00:00,95.2,10.92,320.2498,1049.26,27.66895,0,15.03,24.23,5.698,2.781,9.35,-9.38,86.3,1.315,6.92,0.01,-28.864360,29.395070
2024-10-06T00:00:00,66.52,8.71,317.967,1043.057,27.47203,0,18.14,27.75,8.16,-0.155,5.365,-9.28,74.21,1.172,5.98,0,-28.864360,29.395070
2024-10-07T00:00:00,54.72,13.58,300.3488,986.6765,25.95014,0,20.8,30.34,9.36,1.007,6.535,-3.474,94.9,1.24,7.97,0,-28.864360,29.395070
2024-10-08T00:00:00,79.84,15.95,236.0664,1138.032,20.39519,0,20.46,29.82,13.17,5.499,11.54,0.024,97.5,2.188,13.55,0.01,-28.864360,29.395070
2024-10-09T00:00:00,88.8,49.85,146.4657,1209.585,12.65419,0,15.64,21.54,11.61,10.56,12.29,9.29,39.93,1.001,5.21,0,-28.864360,29.395070
2024-10-10T00:00:00,96,24.48,215.6038,1108.566,18.62795,0,19.08,28.81,10.64,10.43,14.29,5.612,114,1.639,10.54,0,-28.864360,29.395070
2024-10-11T00:00:00,61.14,20.95,262.2226,998.9008,22.65472,0,23.44,32.35,14.87,8.19,10.42,6.179,210,1.499,10.69,0,-28.864360,29.395070
2024-10-12T00:00:00,84.1,14.84,299.8435,991.8466,25.90618,0,25.93,35.89,15.41,9,15.66,4.312,47.75,2.168,8.78,0.01,-28.864360,29.395070
2024-10-13T00:00:00,94.8,31.36,277.7546,994.8872,23.99689,0,22.15,31.37,14.73,14.77,17.48,11.71,91,1.479,6.39,0,-28.864360,29.395070
2024-10-14T00:00:00,80.7,15.18,309.7265,1000.256,26.76006,0,25.23,34.38,16.12,10.8,16.49,2.8,80.4,1.449,7.16,0.01,-28.864360,29.395070
